datetime,ip_address,NIK,applicant_name,age,gender,marital_status,number_of_dependents,occupation,job_position,job_specific_code,job_specific,education_level,user_income,collateral_value_of_on_site_assets,average_loans_taken_in_the_same_location,last_credit_history,other_credit_history1,other_credit_history2,other_credit_history3,worst_credit_performance,hardware,operating_system_type,browser,home_address,domicile_address,road_type,building_type,building_owner,building_location,gmaps_coordinates,gmaps_location_name,gmpas_location_description,gmaps_category,gmaps_address,gmaps_neighborhood,gmaps_street,gmaps_city,gmaps_postal_code,gmaps_state,total_population,average_income_of_the_population_in_the_area,education_of_the_population_in_the_area,unemployment_rate_in_the_area,crime_rate_in_the_area,poverty_rate_in_the_area,length_of_stay_at_domicile_address,address_stability,domicile_address_and_location_suitability,credit_risk
2023-03-16 13:48:43.786188,172.28.70.127,3212212206560006,drg. Queen Marbun,67,L,Cerai Hidup,0,Farm laborer/gardener,Supervisor,47524,"Perdagangan Eceran Semen, Kapur, Pasir Dan Batu",D3,2,561000000,2,3,2,3,3,1,Smartphone,4,7,"Jalan Wonoayu No. 0
Ternate, Nusa Tenggara Timur 66168","Gang Cikutra Barat No. 99
Bandung, Sulawesi Utara 36295",Jalan Sedang,Mess,Lainnya,Pinggiran kota,"-8.657381899999999, 121.0793705",Mess ,Architecto accusantium eos praesentium quis laborum voluptates.,Gated community,"Jalan Wonoayu No. 0
Ternate, Nusa Tenggara Timur 66168",,,,,East Nusa Tenggara,3,0,1,4,4,3,7,0,0,2
2023-03-16 13:48:45.932996,192.168.63.22,3602021109610002,"drg. Janet Yolanda, S.Pt",62,L,Duda,5,Village officials,Staff,47512,Perdagangan Eceran Perlengkapan Rumah Tangga Dari Tekstil,S2,2,240000000,0,4,2,3,2,1,Laptop,1,2,"Gang Kiaracondong No. 5
Banjarmasin, Banten 90149","Jalan Cikapayang No. 41
Jayapura, BA 44290",Jalan Kecil,Rumah Susun,Perorangan Pribadi,Kawasan perumahan padat penduduk,"-7.51611, 109.05389",Rumah Susun ,Debitis facere nisi incidunt eaque totam enim.,Residential neighbourhood,"Wangon, Banyumas, Jawa Tengah, Indonesia",,,,,Jawa Tengah,3,2,1,3,2,2,60,1,0,1
2023-03-16 13:48:57.678230,10.72.27.213,5317046002740006,"Rachel Safitri, S.Sos",49,P,Janda,3,Islamic preacher,Staff,85496,Pendidikan Awak Pesawat Dan Jasa Angkutan Udara Khusus Pendidikan Awak Pesawat,D4,1,75000000,3,1,2,2,0,4,PC,0,4,"Jl. Suniaraja No. 81
Pekalongan, Sulawesi Tenggara 14323","Gg. Peta No. 3
Sungai Penuh, Sulawesi Tengah 46251",Jalan Sedang,Kost-kostan,Lainnya,Pusat kota,"-4.144909999999999, 122.174605",Rumah ,Pariatur quo dolorum facere voluptate veniam.,Dormitory,"Jl. Suniaraja No. 81
Pekalongan, Sulawesi Tenggara 14323",,,,,South East Sulawesi,3,1,2,2,3,1,34,1,0,1
2023-03-16 13:49:00.163752,192.168.86.34,1602054806560000,"Tgk. Widya Susanti, S.IP",67,P,Janda,2,Carpenter,Staff,2147,Pengusahaan Pembibitan Tanaman Akasia,S3,0,328000000,1,1,1,1,4,1,Smartphone,5,6,"Jalan Rajawali Timur No. 7
Padang Sidempuan, BA 14267","Jalan Rajawali Timur No. 7
Padang Sidempuan, BA 14267",Jalan Besar,Kontrakan,Lainnya,Kawasan komersial,"-8.43333, 114.33333",Kost-kostan ,Repudiandae hic iusto provident.,Duplex,"Kedungrejo, Banyuwangi, Jawa Timur, Indonesia",,,Banyuwangi,,Jawa Timur,3,1,2,2,2,2,47,1,0,0
2023-03-16 13:49:06.488243,172.20.11.20,1301022302650001,Putri Hutapea,58,L,Belum Kawin,2,Makeup artist,Manager,10222,Industri Pengolahan Dan Pengawetan Udang Dalam Kaleng,D3,4,915000000,3,0,2,1,2,1,Laptop,1,7,"Gang Asia Afrika No. 490
Jambi, SR 18576","Gang Veteran No. 55
Pagaralam, KU 82431",Jalan Kecil,Perum,Pemerintah,Kawasan wisata,"-1.6, 103.61667",Kost-kostan Jalan Haji Abdulrahman Saleh,Modi provident dicta sed.,Retirement home,"Jalan Haji Abdulrahman Saleh, Sungai Asam, Jambi, Danau Sipin, Jambi, 36134, Indonesia",,Jalan Haji Abdulrahman Saleh,Jambi,36134,Jambi,0,4,3,1,1,0,107,3,0,2
2023-03-16 13:49:07.849258,172.19.15.120,3211175108570004,Jessica Tarihoran,66,P,Janda,3,Trade/business,Staff,33159,"Reparasi Alat Angkutan Lainnya, Bukan Kendaraan Bermotor",S2,0,249000000,3,1,0,2,0,1,Laptop,5,5,"Gang Cihampelas No. 1
Blitar, Riau 79720","Gang Cihampelas No. 1
Blitar, Riau 79720",Jalan Kecil,Perum,Perorangan Pribadi,Kawasan industri,"-8.095462699999999, 112.1609056",Apartemen ,Reprehenderit deserunt hic a.,Townhouse,"Gang Cihampelas No. 1
Blitar, Riau 79720",,,Blitar,,East Java,2,2,1,2,2,1,42,1,2,4
2023-03-16 13:49:08.382097,192.168.243.169,1273011111830004,"Drs. Nabila Winarsih, M.Pd",40,L,Belum Kawin,5,Driver,Supervisor,26520,Industri Alat Ukur Waktu,D3,0,477000000,0,1,0,4,1,4,PC,1,6,"Gg. Setiabudhi No. 29
Cilegon, Jawa Barat 13749","Gg. Setiabudhi No. 29
Cilegon, Jawa Barat 13749",Jalan Sedang,Kost-kostan,Pemerintah,Pinggiran kota,"-7.0981, 109.3243",Perum Jembatan Comal,Asperiores unde voluptas cumque eum quis voluptate.,Gated community,"SMA ALFALAH, Jembatan Comal, Sikasur, Pemalang, Jawa Tengah, Indonesia",,Jembatan Comal,,,Jawa Tengah,0,4,4,0,1,0,115,3,0,2
2023-03-16 13:49:10.512818,192.168.194.49,6209065910530003,Drs. Respati Pratama,70,P,Belum Kawin,0,Civil Servant,Staff,16213,Industri Panel Kayu Lainnya,S1,0,759000000,1,4,0,0,0,0,Smartphone,1,3,"Jl. K.H. Wahid Hasyim No. 336
Samarinda, NT 06273","Jalan Moch. Ramdan No. 0
Malang, KB 00710",Jalan Sedang,Rumah,Lainnya,Kawasan perumahan padat penduduk,"-6.1869139, 106.8160773",Rumah Jalan K.H. Wahid Hasyim,Hic corporis maiores consequatur tenetur commodi nihil.,House,"Jl. K.H. Wahid Hasyim No. 336
Samarinda, NT 06273",,Jalan K.H. Wahid Hasyim,,10240,Daerah Khusus Ibukota Jakarta,2,1,2,3,2,1,52,1,0,3
2023-03-16 13:49:11.467545,10.110.203.188,3404121205580003,"Eli Wahyuni, S.Pt",65,L,Belum Kawin,5,Journalist,Manager,50131,Angkutan Laut Dalam Negeri Liner Untuk Barang,D4,1,334000000,2,2,3,1,1,0,PC,1,1,"Jl. Gardujati No. 849
Kediri, Jawa Tengah 65666","Gg. Sentot Alibasa No. 635
Denpasar, LA 97580",Jalan Sedang,Apartemen,Perusahaan,Kawasan industri,"-1.26424, 104.09701",Villa ,Rerum id earum quasi optio dolore quo.,Dormitory,"Kelurahan Simpang, Tanjung Jabung Timur, Jambi, Indonesia",,,,,Jambi,3,1,0,3,3,1,44,1,0,3
2023-03-16 13:49:13.995107,192.168.226.101,9205064107680002,"Ajiono Rahimah, S.Psi",55,P,Cerai Hidup,4,Dentist,Direktur,33149,Reparasi Peralatan Listrik Lainnya,S3,1,614000000,2,1,0,1,3,4,Laptop,4,0,"Jalan M.H Thamrin No. 26
Pariaman, SU 60213","Gg. Rajawali Timur No. 333
Palangkaraya, Sulawesi Barat 34624",Jalan Sedang,Kost-kostan,Lainnya,Kawasan perumahan elite,"-1.26424, 104.09701",Perum ,Architecto at officiis consequatur a dolores.,Duplex,"Kelurahan Simpang, Tanjung Jabung Timur, Jambi, Indonesia",,,,,Jambi,2,2,2,1,1,2,87,2,0,4
2023-03-16 13:49:16.448463,10.86.229.244,1410091807780008,"Tgk. Asmuni Rajata, M.Farm",45,L,Cerai Mati,5,State-owned enterprise employee,Manager,30112,Industri Bangunan Lepas Pantai Dan Bangunan Terapung,S2,4,805000000,1,3,1,3,4,4,Laptop,0,0,"Gang Stasiun Wonokromo No. 4
Kendari, SR 09349","Gang Sukabumi No. 45
Prabumulih, BA 99548",Jalan Kecil,Rumah Susun,Perorangan Pribadi,Pinggiran kota,"-3.4213707, 104.2436833",Kontrakan ,Alias natus commodi quaerat.,Retirement home,"Gang Sukabumi No. 45
Prabumulih, BA 99548",,,Prabumulih,,South Sumatra,3,1,1,3,3,2,59,1,2,4
2023-03-16 13:49:16.708854,10.139.63.82,3529105307980009,"Cinta Melani, S.Pt",25,P,Belum Kawin,3,Pilot,Supervisor,50214,Angkutan Penyeberangan Antarprovinsi Untuk Penumpang,S3,2,125000000,1,3,0,2,3,0,Laptop,2,1,"Gang Astana Anyar No. 066
Lhokseumawe, Sulawesi Selatan 92970","Gang Astana Anyar No. 066
Lhokseumawe, Sulawesi Selatan 92970",Jalan Sedang,Villa,Perorangan Pribadi,Kawasan wisata,"-7.73379, 113.69785",Rumah Susun ,Officiis nihil enim.,Apartment complex,"Besuki, Situbondo, Jawa Timur, Indonesia",,,,,Jawa Timur,4,0,0,4,3,2,8,0,0,0
2023-03-16 13:49:19.380430,10.170.140.217,5312182207940003,Dr. Carla Lazuardi,29,L,Janda,2,Regent/Mayor,Supervisor,77400,"Sewa Guna Usaha Tanpa Hak Opsi Aset Non Finansial, Bukan Karya Hak Cipta",D4,0,829000000,1,1,0,4,1,2,Laptop,1,0,"Gg. Jamika No. 512
Purwokerto, YO 44465","Gg. Jamika No. 512
Purwokerto, YO 44465",Jalan Kecil,Rumah,Perorangan Pribadi,Kawasan pegunungan,"-7.4242782, 109.2396366",Kost-kostan ,Veniam eveniet exercitationem vitae laborum deleniti laborum.,Condominium complex,"Gg. Jamika No. 512
Purwokerto, YO 44465",,,Purwokerto,,Central Java,1,4,1,0,1,1,115,3,2,3
2023-03-16 13:49:19.674099,192.168.39.159,1701086606830002,Cut Clara Prasasta,40,P,Janda,3,Governor,Manager,25932,Industri Alat Potong Dan Perkakas Tangan Pertukangan,S2,4,756000000,3,4,3,1,0,2,PC,1,3,"Jalan Abdul Muis No. 4
Surabaya, JT 81657","Jalan Ir. H. Djuanda No. 52
Sorong, LA 73047",Jalan Sedang,Apartemen,Perorangan Pribadi,Kawasan perumahan miskin,"-0.8761629000000001, 131.255828",Mess ,Vitae deleniti quod eligendi.,Dormitory,"Jalan Ir. H. Djuanda No. 52
Sorong, LA 73047",,,Sorong,,West Papua,1,3,4,0,1,0,94,3,2,3
2023-03-16 13:49:20.244441,172.20.37.175,1306011112680006,Dr. Damu Hakim,55,L,Duda,5,Carpenter,Staff,73100,Periklanan,S1,0,616000000,0,2,0,2,0,2,Smartphone,3,0,"Jalan HOS. Cokroaminoto No. 8
Bengkulu, JB 89978","Jalan HOS. Cokroaminoto No. 8
Bengkulu, JB 89978",Jalan Sedang,Mess,Perorangan Orang Lain,Kawasan perumahan padat penduduk,"-6.48167, 106.85417",Kost-kostan ,Dignissimos deleniti expedita est ipsam exercitationem.,Residential neighbourhood,"Cibinong, Bogor, Jawa Barat, 16911, Indonesia",,,,16911,Jawa Barat,2,2,1,1,2,2,77,2,0,3
2023-03-16 13:49:21.778123,10.147.40.194,3204343102670000,Elma Pradana,56,L,Kawin,3,Vice Regent/Vice Mayor,Manager,95220,Reparasi Peralatan Rumah Tangga Dan Peralatan Rumah Dan Kebun,SMA/SMK,0,996000000,1,2,4,0,3,1,Laptop,1,1,"Gang Laswi No. 4
Banjarmasin, Kalimantan Timur 63493","Gg. Siliwangi No. 31
Langsa, Banten 55510",Jalan Sedang,Rumah Susun,Perorangan Pribadi,Kawasan perumahan elite,"-6.4058172, 106.0640179",Apartemen ,Amet et sint saepe asperiores repellendus.,Gated community,"Gg. Siliwangi No. 31
Langsa, Banten 55510",,,,,Banten,0,3,2,1,1,1,107,3,2,4
2023-03-16 13:49:21.982629,172.31.60.215,3506196605840002,"Mulyono Yolanda, S.Pd",39,P,Duda,1,Member of the Constitutional Court,Manager,46620,Perdagangan Besar Logam Dan Bijih Logam,S1,1,632000000,2,2,3,1,0,3,Laptop,2,4,"Gg. Jamika No. 1
Bukittinggi, JB 11575","Jl. Joyoboyo No. 8
Subulussalam, JB 74479",Jalan Sedang,Rumah Susun,Pemerintah,Kawasan komersial,"-6.8048, 110.8405",Apartemen ,Optio illo aliquam alias.,Townhouse,"Demaan, Kudus, Jawa Tengah, 59318, Indonesia",,,,59318,Jawa Tengah,1,3,3,1,1,2,67,2,0,0
2023-03-16 13:49:23.927369,192.168.194.67,3279026106520001,Kurnia Prastuti,71,P,Janda,0,Student,Supervisor,58110,Penerbitan Buku,S1,3,932000000,3,4,2,1,3,0,Laptop,5,5,"Jalan Asia Afrika No. 591
Dumai, JI 92944","Jalan Cikapayang No. 513
Sawahlunto, Sulawesi Selatan 24528",Jalan Sedang,Rumah Susun,Perorangan Orang Lain,Pusat kota,,Kontrakan ,Earum incidunt a veritatis eos animi minima.,,"Jalan Asia Afrika No. 591
Dumai, JI 92944",,,,,,2,2,2,2,3,2,43,1,0,3
2023-03-16 13:49:24.628663,10.61.31.205,6407071603870005,"Drs. Gangsa Hartati, S.Pt",36,L,Duda,1,Dentist,Staff,17012,Industri Kertas Budaya,S3,1,216000000,2,1,0,1,1,1,PC,1,6,"Gg. Kutai No. 58
Tanjungpinang, KR 53214","Jalan Peta No. 93
Sukabumi, SU 24713",Jalan Besar,Kost-kostan,Lainnya,Kawasan komersial,"0.51667, 101.44167",Apartemen Jalan Durian,Quaerat eius fuga corporis perferendis repellat atque.,House,"Jalan Durian, RT. 01, Kelurahan Jadirejo, Kabupaten Kampar, Riau, 28121, Indonesia",,Jalan Durian,Kelurahan Jadirejo,28121,Riau,2,3,3,2,1,2,86,2,0,1
2023-03-16 13:49:26.382689,172.19.194.184,9113444801740003,Eman Anggriawan,49,P,Kawin,3,Welder/blacksmith,Direktur,2142,Pengusahaan Pembibitan Tanaman Pinus,D4,4,786000000,0,1,0,4,0,1,PC,2,3,"Gg. Rawamangun No. 50
Kotamobagu, SR 28221","Gg. Rawamangun No. 50
Kotamobagu, SR 28221",Jalan Kecil,Rumah,Perorangan Pribadi,Kawasan perumahan padat penduduk,"0.7243733, 124.3199316",Rumah ,Quaerat nulla optio eveniet dolorem totam magni sapiente.,House,"Gg. Rawamangun No. 50
Kotamobagu, SR 28221",,,Kotamobagu,,North Sulawesi,4,0,1,3,3,2,23,0,2,2
2023-03-16 13:49:26.611606,172.30.218.10,7202203102650001,Rachel Gunarto,58,L,Belum Kawin,4,Artist,Supervisor,10779,Industri Produk Masak Lainnya,SMA/SMK,0,865000000,3,2,1,3,1,2,PC,1,4,"Jalan Jend. Sudirman No. 827
Cimahi, KU 72056","Jalan Jend. Sudirman No. 827
Cimahi, KU 72056",Jalan Besar,Kost-kostan,Lainnya,Kawasan pertanian,"-6.889090299999999, 107.5345504",Apartemen Jalan Jendral Sudirman,Numquam quas recusandae eius est dignissimos corrupti.,Duplex,"Jalan Jend. Sudirman No. 827
Cimahi, KU 72056",,Jalan Jendral Sudirman,,40521,Jawa Barat,2,3,2,2,2,0,74,2,2,4
2023-03-16 13:49:27.108982,10.98.146.44,6310035606850003,Ian Pangestu,38,P,Belum Kawin,5,Fisherman/fishery laborer,Direktur,10763,Industri Pengolahan Teh,S1,1,603000000,2,1,3,3,3,3,Smartphone,0,6,"Jl. Ronggowarsito No. 823
Makassar, Gorontalo 48170","Jl. Moch. Toha No. 75
Sukabumi, Sulawesi Tenggara 86583",Jalan Sedang,Apartemen,Perorangan Orang Lain,Kawasan pegunungan,"-5.1615828, 119.4359281",Perum ,Suscipit minus pariatur maxime.,Gated community,"Jl. Ronggowarsito No. 823
Makassar, Gorontalo 48170",,,Makassar,,South Sulawesi,0,4,4,0,0,1,112,3,0,1
2023-03-16 13:49:27.613371,172.28.17.117,1218112704980003,Kenes Wahyuni,25,L,Duda,1,Priest,Staff,46511,Perdagangan Besar Komputer Dan Perlengkapan Komputer,D4,2,570000000,0,3,0,1,0,3,PC,1,3,"Jl. M.T Haryono No. 7
Banjarbaru, Kalimantan Utara 58348","Jl. M.T Haryono No. 7
Banjarbaru, Kalimantan Utara 58348",Jalan Kecil,Kontrakan,Perorangan Orang Lain,Kawasan wisata,"-3.4572422, 114.8103181",Perum ,Doloribus omnis repudiandae temporibus ipsam reiciendis.,Residential neighbourhood,"Jl. M.T Haryono No. 7
Banjarbaru, Kalimantan Utara 58348",,,Banjarbaru,,South Kalimantan,3,2,2,2,3,1,59,1,2,2
