datetime,ip_address,NIK,applicant_name,age,gender,marital_status,number_of_dependents,occupation,job_position,job_specific_code,job_specific,education_level,user_income,collateral_value_of_on_site_assets,average_loans_taken_in_the_same_location,last_credit_history,other_credit_history1,other_credit_history2,other_credit_history3,worst_credit_performance,hardware,operating_system_type,browser,home_address,domicile_address,road_type,building_type,building_owner,building_location,gmaps_coordinates,gmaps_location_name,gmpas_location_description,gmaps_category,gmaps_address,gmaps_neighborhood,gmaps_street,gmaps_city,gmaps_postal_code,gmaps_state,total_population,average_income_of_the_population_in_the_area,education_of_the_population_in_the_area,unemployment_rate_in_the_area,crime_rate_in_the_area,poverty_rate_in_the_area,length_of_stay_at_domicile_address,address_stability,domicile_address_and_location_suitability,credit_risk
2023-03-16 11:29:04.875717,192.168.201.12,3212135610550009,Amelia Halimah,68,P,Duda,1,Systems analyst,Manager,26512,Industri Alat Ukur Dan Alat Uji Elektrik,D4,1,687000000,1,1,1,0,0,1,Laptop,0,5,"Jalan Moch. Toha No. 29
Pontianak, YO 24371","Gg. Raya Ujungberung No. 1
Bengkulu, SR 73500",Jalan Kecil,Kontrakan,Perusahaan,Kawasan pegunungan,"-0.0263303, 109.3425039",Mess ,Ullam nesciunt asperiores.,House,"Jalan Moch. Toha No. 29
Pontianak, YO 24371",,,Pontianak,,West Kalimantan,0,4,4,0,0,1,93,3,0,3
2023-03-16 11:29:05.366992,172.27.38.57,1219121010670007,"Dr. Niyaga Putra, S.Gz",56,L,Cerai Hidup,1,Insurance broker,Staff,23112,Industri Kaca Pengaman,S1,2,806000000,0,4,2,0,4,0,Laptop,2,1,"Jl. M.T Haryono No. 442
Serang, DI Yogyakarta 25896","Jl. M.T Haryono No. 442
Serang, DI Yogyakarta 25896",Jalan Kecil,Kontrakan,Perorangan Orang Lain,Kawasan perumahan padat penduduk,"-7.8135658, 110.3593653",Apartemen Jalan MT. Haryono,Explicabo molestiae illum odit autem exercitationem.,Residential neighbourhood,"Jl. M.T Haryono No. 442
Serang, DI Yogyakarta 25896",,Jalan MT. Haryono,,,Daerah Istimewa Yogyakarta,3,1,1,2,2,2,51,1,2,4
2023-03-16 11:29:05.761449,192.168.217.83,1371102301610003,Maryanto Uwais,62,L,Kawin,2,Chief Strategy Officer,Direktur,1117,Pertanian Biji-bijian Penghasil Minyak Makan,S1,2,491000000,0,1,4,4,0,3,Laptop,2,2,"Gg. S. Parman No. 31
Kota Administrasi Jakarta Barat, JT 03154","Gg. S. Parman No. 31
Kota Administrasi Jakarta Barat, JT 03154",Jalan Sedang,Kost-kostan,Lainnya,Pusat kota,"-6.1773679, 106.7906846",Rumah Letjen S. Parman,A ipsum ratione quis corrupti.,Townhouse,"Gg. S. Parman No. 31
Kota Administrasi Jakarta Barat, JT 03154",,Letjen S. Parman,,11470,Daerah Khusus Ibukota Jakarta,4,1,1,4,4,3,12,0,2,2
2023-03-16 11:29:06.096369,10.184.141.130,3212212206560008,"Balapati Waskita, M.Pd",67,L,Cerai Hidup,0,Fitness centre manager,Supervisor,10298,Industri Pengolahan Rumput Laut,S1,2,234000000,2,2,4,2,3,2,Laptop,3,3,"Jl. Jend. A. Yani No. 91
Surabaya, MU 51497","Jl. Jend. A. Yani No. 91
Surabaya, MU 51497",Jalan Sedang,Mess,Pemerintah,Kawasan pertanian,"-7.3173138, 112.7341716",Kost-kostan Jalan Ahmad Yani,Impedit ea aut.,Duplex,"Jl. Jend. A. Yani No. 91
Surabaya, MU 51497",,Jalan Ahmad Yani,,60235,Jawa Timur,0,3,3,0,2,1,94,3,2,4
2023-03-16 11:29:06.398227,172.30.106.137,3602021109610005,Vanya Lazuardi,62,L,Duda,5,"Nurse, learning disability",Staff,47512,Perdagangan Eceran Perlengkapan Rumah Tangga Dari Tekstil,S2,2,890000000,0,4,2,3,2,1,Laptop,1,2,"Gang Pelajar Pejuang No. 2
Pematangsiantar, JK 86365","Jalan W.R. Supratman No. 631
Pariaman, Sulawesi Barat 82656",Jalan Kecil,Rumah Susun,Perorangan Pribadi,Kawasan perumahan padat penduduk,"-7.81667, 112.01667",Rumah Susun ,Est possimus inventore tempora modi voluptatem.,Residential neighbourhood,"Kota, Kediri, Jawa Timur, Jawa, 64123, Indonesia",,,Kediri,64123,Jawa Timur,3,2,1,3,2,2,60,1,0,1
2023-03-16 11:29:08.015248,192.168.95.17,5317046002740001,"Zulaikha Rajasa, S.Kom",49,P,Janda,3,Optometrist,Manager,3225,Budidaya Ikan Hias Air Tawar,S3,0,871000000,1,4,3,1,2,2,PC,4,2,"Gg. Soekarno Hatta No. 21
Makassar, Papua 06550","Gg. Kutai No. 8
Pariaman, Sulawesi Tenggara 01326",Jalan Sedang,Villa,Perusahaan,Kawasan pegunungan,"-4.269928, 138.0803529",Apartemen ,Facilis deserunt et.,Apartment complex,"Gg. Soekarno Hatta No. 21
Makassar, Papua 06550",,,,,Papua,3,0,0,4,3,3,18,0,0,0
2023-03-16 11:29:08.287798,172.31.59.104,1471086105590006,"Kurnia Suwarno, S.E.",64,P,Kawin,2,Applications developer,Staff,61925,Jasa Penyedia Konten Melalui Jaringan Bergerak Seluler Atau Jaringan Tetap Lokal Tanpa Kabel Dengan Mobilitas Terbatas,D4,0,628000000,1,1,1,1,4,1,Smartphone,5,6,"Jalan Wonoayu No. 29
Kendari, YO 74938","Jalan Wonoayu No. 29
Kendari, YO 74938",Jalan Besar,Rumah,Perorangan Pribadi,Kawasan industri,"-7.51611, 109.05389",Kost-kostan ,Cumque eum quis voluptate in velit.,Duplex,"Wangon, Banyumas, Jawa Tengah, Indonesia",,,,,Jawa Tengah,2,2,0,2,2,2,40,1,0,0
2023-03-16 11:29:10.061555,192.168.111.98,1301022302650001,"Genta Tampubolon, S.E.",58,L,Belum Kawin,2,"Engineer, production",Supervisor,33152,Reparasi Lokomotif Dan Gerbong Kereta,SMA/SMK,1,230000000,3,0,2,1,2,1,Laptop,1,7,"Jl. Bangka Raya No. 953
Meulaboh, Kalimantan Barat 38704","Jl. Bangka Raya No. 953
Meulaboh, Kalimantan Barat 38704",Jalan Sedang,Kontrakan,Perorangan Pribadi,Kawasan perumahan miskin,"-0.2787808, 111.4752851",Rumah Susun ,Temporibus quia adipisci.,Retirement home,"Jl. Bangka Raya No. 953
Meulaboh, Kalimantan Barat 38704",,,,,West Kalimantan,1,3,2,2,3,2,74,2,2,2
2023-03-16 11:29:10.420637,192.168.7.81,3211175108570000,"Cut Tina Farida, S.IP",66,P,Janda,3,Solicitor,Staff,50142,Angkutan Laut Luar Negeri Tramper Untuk Barang,SMA/SMK,4,50000000,0,4,0,0,3,1,PC,2,1,"Jl. HOS. Cokroaminoto No. 1
Tanjungbalai, JB 43213","Jl. Gardujati No. 849
Kediri, Jawa Tengah 65666",Jalan Besar,Rumah,Perorangan Pribadi,Pinggiran kota,"2.9651048, 99.8035653",Villa Jalan H.O.S. Cokroaminoto,Dicta veniam expedita illo saepe.,Dormitory,"Jl. HOS. Cokroaminoto No. 1
Tanjungbalai, JB 43213",,Jalan H.O.S. Cokroaminoto,,21332,Sumatera Utara,3,1,2,3,2,2,38,1,0,1
2023-03-16 11:29:11.395453,10.150.20.207,7109076309710005,dr. Rahmi Halimah,52,P,Cerai Mati,4,Stage manager,Staff,3222,Pembesaran Ikan Air Tawar Di Karamba Jaring Apung/karamba Jaring Tancap,D4,1,833000000,3,4,4,0,3,2,Smartphone,1,1,"Jalan Suniaraja No. 4
Ternate, Jawa Timur 90418","Jalan Suniaraja No. 4
Ternate, Jawa Timur 90418",Jalan Besar,Kontrakan,Perusahaan,Kawasan industri,"-6.9161552, 107.6082706",Kost-kostan Jalan Suniaraja,Perspiciatis nisi perferendis velit quia cum.,Residential neighbourhood,"Jalan Suniaraja No. 4
Ternate, Jawa Timur 90418",,Jalan Suniaraja,,40111,Jawa Barat,0,4,1,1,2,1,117,3,2,3
2023-03-16 11:29:11.688406,192.168.77.101,6503132612910006,Tgk. Nrima Narpati,32,L,Belum Kawin,4,"Producer, radio",Supervisor,64132,Bank Umum Syariah Non Devisa,D3,1,712000000,2,0,1,0,1,4,Laptop,5,3,"Gg. Abdul Muis No. 132
Surakarta, YO 43333","Gg. Abdul Muis No. 132
Surakarta, YO 43333",Jalan Besar,Mess,Perorangan Orang Lain,Kawasan perumahan miskin,"-7.57897, 112.23109",Rumah ,Impedit possimus temporibus inventore delectus officiis.,Apartment complex,"Balongbesuk, Jombang, Jawa Timur, Jawa, 61471, Indonesia",,,,61471,Jawa Timur,3,1,1,4,3,3,1,0,0,0
2023-03-16 11:29:13.235119,192.168.82.31,1904052209530001,Belinda Handayani,70,L,Belum Kawin,0,Copy,Staff,64993,Lembaga Penjaminan,D3,4,857000000,1,1,2,1,3,2,PC,3,2,"Jl. M.H Thamrin No. 325
Kota Administrasi Jakarta Selatan, Lampung 76884","Jl. M.H Thamrin No. 325
Kota Administrasi Jakarta Selatan, Lampung 76884",Jalan Sedang,Kontrakan,Pemerintah,Kawasan perumahan padat penduduk,"-6.1877534, 106.823144",Perum Jalan M.H. Thamrin,Dolores non explicabo nobis.,Dormitory,"Jl. M.H Thamrin No. 325
Kota Administrasi Jakarta Selatan, Lampung 76884",,Jalan M.H. Thamrin,,,Daerah Khusus Ibukota Jakarta,2,3,1,2,2,0,71,2,2,3
2023-03-16 11:29:13.582364,192.168.138.192,1603021206800008,Dr. Icha Pratiwi,43,L,Kawin,5,Special effects artist,Supervisor,79922,Jasa Interpreter Wisata,SMA/SMK,2,328000000,2,4,2,1,0,2,Smartphone,3,0,"Gang Peta No. 48
Depok, MU 82069","Gang Peta No. 48
Depok, MU 82069",Jalan Kecil,Perum,Pemerintah,Kawasan pegunungan,"3.31332, 117.59152",Mess ,Corporis libero autem eos.,Apartment complex,"Karang Balik, Tarakan, Kalimantan Utara, 77112, Indonesia",,,Tarakan,77112,Kalimantan Utara,1,3,3,2,3,1,69,2,0,4
2023-03-16 11:29:15.180516,192.168.42.139,3374112303920007,Puti Najwa Simbolon,31,L,Duda,1,Air broker,Manager,18201,Reproduksi Media Rekaman Suara Dan Piranti Lunak,SMA/SMK,2,806000000,3,0,4,4,3,0,Smartphone,0,7,"Gang Asia Afrika No. 69
Solok, Jawa Barat 08039","Gang Asia Afrika No. 69
Solok, Jawa Barat 08039",Jalan Sedang,Villa,Lainnya,Kawasan pertanian,"-6.921386, 107.609996",Perum Jalan Asia Afrika,Corporis asperiores dignissimos voluptates neque.,Townhouse,"Gang Asia Afrika No. 69
Solok, Jawa Barat 08039",,Jalan Asia Afrika,,40112,Jawa Barat,3,2,2,3,2,2,48,1,2,4
2023-03-16 11:29:15.474856,172.19.203.106,1604242906500002,Kajen Wacana,73,L,Janda,2,Dealer,Direktur,80200,Aktivitas Jasa Sistem Keamanan,S3,0,430000000,3,4,4,4,1,4,Smartphone,1,6,"Gg. Dipenogoro No. 181
Tanjungbalai, MA 46585","Jalan PHH. Mustofa No. 81
Bekasi, Kalimantan Utara 61730",Jalan Besar,Mess,Lainnya,Kawasan industri,"3.0730929, 116.0413889",Mess ,Error omnis corrupti repellat ullam sed autem quia.,Dormitory,"Jalan PHH. Mustofa No. 81
Bekasi, Kalimantan Utara 61730",,,,,North Kalimantan,1,3,2,2,3,1,61,2,0,2
2023-03-16 11:29:15.791961,172.29.13.7,3528133010860002,Yani Marbun,37,L,Cerai Hidup,0,"Psychotherapist, dance movement",Direktur,86101,Aktivitas Rumah Sakit Pemerintah,S3,0,555000000,3,2,0,1,0,4,Smartphone,3,5,"Gang Rawamangun No. 30
Palu, JT 33450","Gang Rawamangun No. 30
Palu, JT 33450",Jalan Kecil,Mess,Perorangan Orang Lain,Kawasan pegunungan,"-0.05174500000000001, 109.3140784",Perum Gang Rawamangun 1,Minima dignissimos fugiat sed.,Townhouse,"Gang Rawamangun No. 30
Palu, JT 33450",,Gang Rawamangun 1,,78113,Kalimantan Barat,4,0,0,4,4,3,5,0,2,2
2023-03-16 11:29:16.076740,172.29.246.221,1802216206520008,Cahyanto Melani,71,P,Belum Kawin,0,Air traffic controller,Staff,61919,Jasa Nilai Tambah Teleponi Lainnya,SMA/SMK,2,348000000,1,4,0,4,0,3,PC,2,6,"Gang R.E Martadinata No. 63
Depok, Nusa Tenggara Timur 47558","Gang R.E Martadinata No. 63
Depok, Nusa Tenggara Timur 47558",Jalan Sedang,Mess,Perusahaan,Kawasan perumahan padat penduduk,"3.31332, 117.59152",Rumah Susun ,Sunt totam hic dolorem possimus consectetur.,Apartment complex,"Karang Balik, Tarakan, Kalimantan Utara, 77112, Indonesia",,,Tarakan,77112,Kalimantan Utara,1,2,1,1,1,1,86,2,0,3
2023-03-16 11:29:18.317311,172.24.138.70,3205385807680003,Zalindra Hakim,55,P,Duda,1,"Restaurant manager, fast food",Staff,46491,Perdagangan Besar Peralatan Dan Perlengkapan Rumah Tangga,D4,1,147000000,1,1,0,1,0,2,Smartphone,2,3,"Gg. Joyoboyo No. 3
Malang, KS 56316","Gg. Joyoboyo No. 3
Malang, KS 56316",Jalan Besar,Mess,Pemerintah,Pinggiran kota,"-8.43333, 114.33333",Perum ,Labore placeat totam.,Duplex,"Kedungrejo, Banyuwangi, Jawa Timur, Indonesia",,,Banyuwangi,,Jawa Timur,0,4,2,1,0,1,99,3,0,1
2023-03-16 11:29:19.889640,10.180.73.134,9114016603690003,Luhung Sihotang,54,P,Cerai Mati,1,"Buyer, retail",Manager,77220,"Aktivitas Penyewaan Kaset Video, Cd, Vcd/dvd Dan Sejenisnya",SMA/SMK,2,856000000,0,2,4,3,0,3,PC,2,1,"Gang Wonoayu No. 7
Ternate, Jawa Tengah 62528","Jl. Abdul Muis No. 157
Tanjungbalai, Nusa Tenggara Barat 13988",Jalan Besar,Kost-kostan,Perusahaan,Kawasan pertanian,"2.9659488, 99.79835059999999",Perum ,Odit nulla odit eaque itaque.,Apartment complex,"Jl. Abdul Muis No. 157
Tanjungbalai, Nusa Tenggara Barat 13988",,,Tanjung Balai,,North Sumatra,3,1,2,2,3,1,57,1,2,3
2023-03-16 11:29:20.145769,172.29.1.228,7602081312990000,Artanto Pratama,24,L,Cerai Mati,2,"Teacher, adult education",Staff,41018,Konstruksi Gedung Tempat Hiburan Dan Olahraga,S1,2,568000000,0,3,1,3,1,0,Smartphone,5,5,"Jl. PHH. Mustofa No. 87
Banda Aceh, Gorontalo 91232","Gang Asia Afrika No. 60
Denpasar, Nusa Tenggara Barat 36962",Jalan Kecil,Kost-kostan,Pemerintah,Kawasan perumahan elite,"-1.26424, 104.09701",Perum ,Expedita magni laudantium tenetur totam.,Retirement home,"Kelurahan Simpang, Tanjung Jabung Timur, Jambi, Indonesia",,,,,Jambi,4,0,1,4,3,2,23,0,0,1
2023-03-16 11:29:22.040344,172.17.229.60,9101096705840000,Karman Hakim,39,P,Duda,1,Communications engineer,Direktur,43304,Dekorasi Interior,S1,1,863000000,2,2,3,1,0,3,Laptop,2,4,"Gg. Setiabudhi No. 249
Yogyakarta, PA 49253","Gang S. Parman No. 84
Kotamobagu, Maluku Utara 57524",Jalan Besar,Villa,Perusahaan,Kawasan wisata,"0.7243733, 124.3199316",Kost-kostan ,Assumenda quae provident reprehenderit maxime rerum tempora.,Duplex,"Gang S. Parman No. 84
Kotamobagu, Maluku Utara 57524",,,Kotamobagu,,North Sulawesi,3,1,1,2,2,1,54,1,2,1
2023-03-16 11:29:22.359720,10.21.27.136,3279026106520004,Arsipatra Marpaung,71,P,Janda,0,Biomedical engineer,Staff,10411,Industri Minyak Mentah Dan Lemak Nabati,S2,4,436000000,2,3,3,4,3,4,Laptop,1,6,"Gg. Antapani Lama No. 761
Pangkalpinang, SN 05464","Jl. Kendalsari No. 4
Madiun, Sumatera Selatan 08542",Jalan Besar,Rumah Susun,Pemerintah,Kawasan pegunungan,"-3.3194374, 103.914399",Rumah ,Quas vitae inventore quis placeat ratione.,Dormitory,"Jl. Kendalsari No. 4
Madiun, Sumatera Selatan 08542",,,,,South Sumatra,3,0,0,4,4,2,27,0,2,2
2023-03-16 11:29:22.622035,10.3.83.233,3523102206750002,Daruna Nasyidah,48,L,Kawin,4,"Production designer, theatre/television/film",Direktur,10791,Industri Makanan Bayi,S2,4,256000000,1,1,2,1,0,1,PC,1,3,"Gg. Erlangga No. 056
Sorong, JB 95233","Gg. Erlangga No. 056
Sorong, JB 95233",Jalan Kecil,Perum,Perorangan Orang Lain,Kawasan wisata,"-6.91806, 106.92667",Perum ,Enim rerum nemo cupiditate.,Duplex,"Cikole, Sukabumi, Jawa Barat, 43111, Indonesia",,,Sukabumi,43111,Jawa Barat,2,3,3,2,3,2,66,2,0,1
2023-03-16 11:29:24.093031,10.0.19.66,9104034710720007,Dipa Kusumo,51,P,Kawin,0,Commercial art gallery manager,Direktur,14131,Industri Perlengkapan Pakaian Dari Tekstil,S1,0,920000000,3,1,1,4,0,1,Smartphone,5,1,"Gg. Dr. Djunjunan No. 48
Palopo, Aceh 49313","Gg. Dr. Djunjunan No. 48
Palopo, Aceh 49313",Jalan Besar,Rumah Susun,Perorangan Pribadi,Kawasan perumahan elite,"4.695135, 96.7493993",Rumah ,Laborum ex officia ratione sint.,Duplex,"Gg. Dr. Djunjunan No. 48
Palopo, Aceh 49313",,,,,Aceh,3,1,0,3,4,2,12,0,2,2
