datetime,ip_address,NIK,applicant_name,age,gender,marital_status,number_of_dependents,occupation,job_position,job_specific_code,job_specific,education_level,user_income,collateral_value_of_on_site_assets,average_loans_taken_in_the_same_location,last_credit_history,other_credit_history1,other_credit_history2,other_credit_history3,worst_credit_performance,hardware,operating_system_type,browser,home_address,domicile_address,road_type,building_type,building_owner,building_location,gmaps_coordinates,gmaps_location_name,gmpas_location_description,gmaps_category,gmaps_address,gmaps_neighborhood,gmaps_street,gmaps_city,gmaps_postal_code,gmaps_state,total_population,average_income_of_the_population_in_the_area,education_of_the_population_in_the_area,unemployment_rate_in_the_area,crime_rate_in_the_area,poverty_rate_in_the_area,length_of_stay_at_domicile_address,address_stability,domicile_address_and_location_suitability,credit_score,credit_score_category
2023-03-27 10:32:16.123611,192.168.1.109,3173076305690002,Laila Samosir,54,P,Cerai Mati,4,Fisherman/fisheries,Staff,42219,Konstruksi Jaringan Elektrikal Dan Telekomunikasi Lainnya,D4,< Rp 5.000.000,346000000,3 - 5 Pinjaman,1,2,2,2,2,Smartphone,Windows,Chrome,"Jalan Raya Setiabudhi No. 227
Manado, Sulawesi Selatan 81394","Jalan Raya Setiabudhi No. 227
Manado, Sulawesi Selatan 81394",Jalan Kecil,Kost-kostan,Perorangan Pribadi,Pusat kota,"1.4748305, 124.8420794",Perum ,Aut molestias debitis eaque voluptate tempore.,Condominium complex,"Jalan Raya Setiabudhi No. 227
Manado, Sulawesi Selatan 81394",,,Manado,,North Sulawesi,0,4,4,0,0,1,115,3,2,100,Excellent
2023-03-27 10:32:16.513493,172.25.152.174,3603271105990007,Tgk. Jaiman Wahyudin,24,L,Cerai Mati,0,State-owned enterprise employee,Manager,79912,Jasa Informasi Wisata Alam,S3,Rp 5.000.000 - Rp 10.000.000,559000000,0 - 2 Pinjaman,1,2,4,3,2,Smartphone,Chrome OS,Chrome,"Jalan Rajiman No. 82
Palembang, MU 99715","Jalan Joyoboyo No. 9
Palembang, NT 16509",Jalan Sedang,Apartemen,Lainnya,Kawasan perumahan elite,"-2.9760735, 104.7754307",Rumah ,Hic est ipsum consequatur culpa.,Apartment complex,"Jalan Joyoboyo No. 9
Palembang, NT 16509",,,Palembang,,South Sumatra,3,2,0,2,2,1,57,1,2,90,Excellent
2023-03-27 10:32:16.885766,192.168.193.233,7101102803500005,drg. Jasmin Irawan,73,L,Cerai Mati,5,Member of the Regency/City House of Representatives,Staff,1150,Perkebunan Tembakau,D4,> Rp 20.000.000,233000000,6 - 8 Pinjaman,2,3,1,2,2,PC,Android,Firefox,"Jalan Cikutra Barat No. 880
Bengkulu, SS 83197","Jalan Rumah Sakit No. 18
Batam, Sumatera Utara 24235",Jalan Kecil,Kontrakan,Perusahaan,Kawasan perumahan miskin,"2.1153547, 99.54509739999999",Kontrakan ,Nihil distinctio alias quia.,Condominium complex,"Jalan Rumah Sakit No. 18
Batam, Sumatera Utara 24235",,,,,North Sumatra,2,2,2,2,0,1,81,2,0,90,Excellent
2023-03-27 10:32:17.303197,192.168.115.52,1601085105570004,"Lukita Suryono, S.H.",66,P,Duda,2,Paranormal,Staff,13924,Industri Barang Jadi Rajutan Dan Sulaman,S2,Rp 10.000.000 - Rp 15.000.000,911000000,6 - 8 Pinjaman,4,0,1,2,2,PC,Android,Brave,"Jl. Ahmad Dahlan No. 512
Denpasar, Kalimantan Utara 86131","Jl. Ahmad Dahlan No. 512
Denpasar, Kalimantan Utara 86131",Jalan Besar,Villa,Perusahaan,Kawasan perumahan padat penduduk,"3.0730929, 116.0413889",Villa ,Doloribus velit velit doloribus.,Duplex,"Jl. Ahmad Dahlan No. 512
Denpasar, Kalimantan Utara 86131",,,,,North Kalimantan,3,2,0,2,2,1,32,1,0,70,Very Good
2023-03-27 10:32:17.733081,10.125.84.165,1508092507740007,Hadi Hasanah,49,L,Cerai Hidup,3,Journalist,Direktur,16230,Industri Wadah Dari Kayu,SMA/SMK,Rp 15.000.000 - Rp 20.000.000,174000000,> 8 Pinjaman,4,2,4,1,0,Laptop,Android,Onsite,"Jalan Rungkut Industri No. 7
Makassar, RI 96052","Jalan Rungkut Industri No. 7
Makassar, RI 96052",Jalan Kecil,Rumah Susun,Pemerintah,Kawasan wisata,"-3.5403, 118.9707",Apartemen ,Facilis dolore deserunt enim ipsum.,Duplex,"Labuang, Majene, Sulawesi Barat, 91412, Indonesia",,,,91412,Sulawesi Barat,2,3,2,1,0,2,68,2,0,90,Excellent
2023-03-27 10:32:19.603105,192.168.29.157,3207104410730000,Dt. Gandewa Oktaviani,50,P,Kawin,3,Traditional healer,Manager,61995,Jasa Jual Kembali Jasa Teleponi Dasar,SMA/SMK,Rp 10.000.000 - Rp 15.000.000,217000000,6 - 8 Pinjaman,2,3,1,1,2,Laptop,Chrome OS,Edge,"Jl. Sentot Alibasa No. 2
Manado, Banten 16991","Jalan BKR No. 12
Sungai Penuh, Sumatera Utara 69015",Jalan Kecil,Villa,Pemerintah,Kawasan perumahan miskin,"-7.73379, 113.69785",Kost-kostan ,Officiis deserunt temporibus.,Gated community,"Besuki, Situbondo, Jawa Timur, Indonesia",,,,,Jawa Timur,2,3,3,1,1,2,90,2,0,90,Excellent
2023-03-27 10:32:21.654232,10.198.180.46,6202116609760001,"Puti Shakila Samosir, S.T.",47,P,Belum Kawin,1,Lawyer,Manager,1150,Perkebunan Tembakau,S1,Rp 10.000.000 - Rp 15.000.000,56000000,6 - 8 Pinjaman,2,1,4,0,1,Tablet,Android,Unknown,"Jalan Waringin No. 21
Cimahi, JK 93296","Jalan Waringin No. 21
Cimahi, JK 93296",Jalan Besar,Villa,Perorangan Orang Lain,Kawasan komersial,"-6.8840816, 107.5413039",Perum ,Incidunt natus animi alias.,Dormitory,"Jalan Waringin No. 21
Cimahi, JK 93296",,,Cimahi,,West Java,4,0,1,4,3,2,5,0,2,40,Fair
2023-03-27 10:32:22.063377,10.205.65.48,2104033112710000,Kamila Wastuti,52,L,Cerai Mati,3,Regional-owned enterprise employee,Supervisor,71201,Jasa Sertifikasi,S1,< Rp 5.000.000,274000000,0 - 2 Pinjaman,1,1,2,3,0,Tablet,Android,Opera,"Jalan HOS. Cokroaminoto No. 1
Solok, BB 30380","Jalan HOS. Cokroaminoto No. 1
Solok, BB 30380",Jalan Kecil,Villa,Perorangan Pribadi,Kawasan perumahan miskin,,Rumah ,Tempora a voluptates.,,"Jalan HOS. Cokroaminoto No. 1
Solok, BB 30380",,,,,,1,3,1,2,3,0,62,2,0,90,Excellent
2023-03-27 10:32:22.240821,172.22.219.234,5208034103820002,Kamila Sihombing,41,P,Duda,0,Researcher,Staff,38110,Pengumpulan Sampah Tidak Berbahaya,S3,Rp 10.000.000 - Rp 15.000.000,754000000,6 - 8 Pinjaman,0,2,0,1,1,Tablet,iOS,Edge,"Gang Pasteur No. 25
Pematangsiantar, Jawa Barat 52650","Jalan Jakarta No. 57
Sukabumi, KS 23169",Jalan Sedang,Rumah Susun,Pemerintah,Kawasan perumahan padat penduduk,"-6.2087634, 106.845599",Perum ,Veniam sint voluptatibus reprehenderit impedit ea dolores ex.,House,"Jalan Jakarta No. 57
Sukabumi, KS 23169",,,Jakarta,,Jakarta,2,2,1,3,2,1,48,1,2,90,Excellent
2023-03-27 10:32:22.680076,172.24.124.143,3471105702620005,"Drs. Mursita Sihombing, M.TI.",61,P,Duda,5,Television broadcaster,Manager,46696,Perdagangan Besar Barang Dari Kertas Dan Karton,SMA/SMK,> Rp 20.000.000,954000000,> 8 Pinjaman,4,1,3,2,4,Laptop,Chrome OS,Onsite,"Gang Astana Anyar No. 0
Tasikmalaya, Jawa Barat 53037","Gang Astana Anyar No. 0
Tasikmalaya, Jawa Barat 53037",Jalan Besar,Apartemen,Perorangan Pribadi,Kawasan perumahan elite,"-1.26753, 116.82887",Kost-kostan ,Minima nam nobis commodi nam soluta.,Gated community,"Telaga Sari, Balikpapan, Kalimantan Timur, 76112, Indonesia",,,Balikpapan,76112,Kalimantan Timur,2,3,2,2,3,0,77,2,0,100,Excellent
2023-03-27 10:32:24.880984,172.19.201.86,6108055104960006,Ira Safitri,27,P,Janda,4,Mayor,Staff,32113,Industri Barang Perhiasan Dari Logam Mulia Bukan Untuk Keperluan Pribadi,S2,Rp 15.000.000 - Rp 20.000.000,108000000,6 - 8 Pinjaman,1,3,1,1,1,Tablet,Linux,Unknown,"Jl. Erlangga No. 7
Cilegon, Papua 85669","Jalan Suniaraja No. 9
Banda Aceh, BT 57661",Jalan Sedang,Rumah Susun,Lainnya,Kawasan pertanian,"-6.0186516, 106.0558218",Rumah Susun ,Magnam mollitia doloribus omnis ullam hic.,Townhouse,"Jl. Erlangga No. 7
Cilegon, Papua 85669",,,,,Banten,1,3,3,1,0,1,102,3,0,100,Excellent
2023-03-27 10:32:25.851372,172.25.99.176,6304126607710003,Jayadi Ardianto,52,P,Belum Kawin,5,Member of the Indonesian House of Representatives,Manager,38120,Pengumpulan Sampah Berbahaya,S3,> Rp 20.000.000,578000000,> 8 Pinjaman,1,2,2,0,4,Laptop,Android,Safari,"Jalan Asia Afrika No. 437
Langsa, SB 65121","Jalan Kapten Muslihat No. 00
Bau-Bau, AC 49655",Jalan Besar,Rumah,Perorangan Pribadi,Kawasan industri,"-7.73379, 113.69785",Kontrakan ,Aliquid est rem optio dolore.,Townhouse,"Besuki, Situbondo, Jawa Timur, Indonesia",,,,,Jawa Timur,4,0,1,3,3,2,17,0,0,40,Fair
2023-03-27 10:32:29.645333,10.88.23.160,7102211003650001,Cut Violet Riyanti,58,L,Cerai Hidup,0,Television broadcaster,Manager,19213,Industri Pengolahan Kembali Minyak Pelumas Bekas,S3,Rp 10.000.000 - Rp 15.000.000,148000000,0 - 2 Pinjaman,1,1,1,1,4,Laptop,Linux,Opera,"Gang W.R. Supratman No. 48
Kupang, KB 65299","Gang W.R. Supratman No. 48
Kupang, KB 65299",Jalan Kecil,Apartemen,Lainnya,Kawasan komersial,"-7.81667, 112.01667",Kontrakan ,Aut facilis atque repellat soluta eligendi.,Gated community,"Kota, Kediri, Jawa Timur, Jawa, 64123, Indonesia",,,Kediri,64123,Jawa Timur,2,2,3,1,0,2,65,2,0,90,Excellent
2023-03-27 10:32:31.684668,192.168.236.185,3201140312540004,Prayoga Irawan,69,L,Kawin,0,Event promoter,Supervisor,33152,Reparasi Lokomotif Dan Gerbong Kereta,SMA/SMK,Rp 5.000.000 - Rp 10.000.000,75000000,> 8 Pinjaman,0,2,1,2,1,Smartphone,iOS,Brave,"Jl. Laswi No. 543
Sungai Penuh, Sulawesi Tengah 46251","Jl. Laswi No. 543
Sungai Penuh, Sulawesi Tengah 46251",Jalan Sedang,Kontrakan,Perorangan Pribadi,Kawasan perumahan miskin,"-2.0634335, 101.3947481",Rumah Susun ,Pariatur quo dolorum facere voluptate veniam.,Retirement home,"Jl. Laswi No. 543
Sungai Penuh, Sulawesi Tengah 46251",,,Sungai Penuh,,Jambi,1,3,2,2,3,2,74,2,2,100,Excellent
2023-03-27 10:32:32.063913,192.168.86.34,3212231006780000,"Tgk. Widya Susanti, S.IP",45,L,Belum Kawin,4,Member of the Cabinet/Ministry,Staff,50142,Angkutan Laut Luar Negeri Tramper Untuk Barang,SMA/SMK,> Rp 20.000.000,777000000,0 - 2 Pinjaman,4,0,0,3,1,PC,macOS,Unknown,"Jalan Rajawali Timur No. 7
Padang Sidempuan, BA 14267","Gang Waringin No. 464
Parepare, SU 18636",Jalan Besar,Rumah,Perorangan Pribadi,Pinggiran kota,"-6.9174639, 107.6191228",Villa ,Accusantium est voluptatum incidunt illum voluptates.,Dormitory,"Jalan Rajawali Timur No. 7
Padang Sidempuan, BA 14267",,,Bandung,,West Java,3,1,2,3,2,2,38,1,0,70,Very Good
2023-03-27 10:32:32.727648,192.168.185.185,3524262112830008,Laras Sihombing,40,L,Cerai Hidup,3,Nurse,Staff,3222,Pembesaran Ikan Air Tawar Di Karamba Jaring Apung/karamba Jaring Tancap,D4,Rp 5.000.000 - Rp 10.000.000,596000000,> 8 Pinjaman,4,4,0,3,2,Laptop,Android,Unknown,"Gang Surapati No. 5
Surabaya, Sulawesi Utara 38948","Gang Surapati No. 5
Surabaya, Sulawesi Utara 38948",Jalan Besar,Kontrakan,Perusahaan,Kawasan industri,"-7.2574719, 112.7520883",Kost-kostan ,Quam quis distinctio illum.,Residential neighbourhood,"Gang Surapati No. 5
Surabaya, Sulawesi Utara 38948",,,Surabaya,,East Java,0,4,1,1,2,1,117,3,2,100,Excellent
2023-03-27 10:32:33.138666,10.101.211.255,6503132612910006,Zizi Uwais,32,L,Belum Kawin,4,Farm laborer/gardener,Supervisor,10437,Industri Minyak Goreng Kelapa Sawit,S2,Rp 5.000.000 - Rp 10.000.000,685000000,6 - 8 Pinjaman,0,1,0,1,4,Smartphone,Chrome OS,Firefox,"Gang Siliwangi No. 4
Padang Sidempuan, Maluku Utara 09102","Gang Jend. A. Yani No. 132
Surakarta, AC 38577",Jalan Kecil,Mess,Lainnya,Kawasan pegunungan,"-1.26753, 116.82887",Rumah ,Pariatur enim quo quasi itaque facere hic.,Apartment complex,"Telaga Sari, Balikpapan, Kalimantan Timur, 76112, Indonesia",,,Balikpapan,76112,Kalimantan Timur,3,1,1,4,3,3,1,0,0,40,Fair
2023-03-27 10:32:34.258083,172.20.29.12,1202040811830003,Maman Haryanto,40,L,Belum Kawin,0,Private employee,Staff,64993,Lembaga Penjaminan,D3,> Rp 20.000.000,994000000,3 - 5 Pinjaman,1,2,1,3,2,PC,Windows,Chrome,"Jl. Setiabudhi No. 569
Salatiga, PB 35213","Jl. Setiabudhi No. 569
Salatiga, PB 35213",Jalan Sedang,Kontrakan,Pemerintah,Kawasan perumahan padat penduduk,"-7.330523400000001, 110.5084366",Perum ,Dolore dolores ullam dicta.,Dormitory,"Jl. Setiabudhi No. 569
Salatiga, PB 35213",,,Salatiga,,Central Java,2,3,1,2,2,0,71,2,2,100,Excellent
2023-03-27 10:32:34.655166,172.23.100.61,1606074506720007,Harsaya Nashiruddin,51,P,Cerai Mati,1,Merchant/trader,Supervisor,79922,Jasa Interpreter Wisata,SMA/SMK,Rp 10.000.000 - Rp 15.000.000,652000000,6 - 8 Pinjaman,4,2,1,0,2,Tablet,Android,Onsite,"Gg. Antapani Lama No. 005
Ternate, Nusa Tenggara Timur 07108","Gg. Antapani Lama No. 005
Ternate, Nusa Tenggara Timur 07108",Jalan Kecil,Perum,Pemerintah,Kawasan pegunungan,"-7.81667, 112.01667",Mess ,Corporis maiores consequatur tenetur commodi.,Apartment complex,"Kota, Kediri, Jawa Timur, Jawa, 64123, Indonesia",,,Kediri,64123,Jawa Timur,1,3,3,2,3,1,69,2,0,100,Excellent
2023-03-27 10:32:36.364253,10.70.136.231,7402244511910002,Estiawan Pratama,32,P,Kawin,2,Carpenter,Staff,22292,Industri Perlengkapan Dan Peralatan Rumah Tangga (tidak Termasuk Furnitur),S1,< Rp 5.000.000,612000000,> 8 Pinjaman,0,0,3,4,3,Laptop,iOS,Edge,"Gg. Kapten Muslihat No. 2
Binjai, Kalimantan Selatan 98732","Gang Tebet Barat Dalam No. 64
Bitung, SN 36350",Jalan Besar,Rumah,Lainnya,Kawasan pertanian,"-1.8563723, 115.5088914",Mess ,Nisi eos eum iusto.,Dormitory,"Gg. Kapten Muslihat No. 2
Binjai, Kalimantan Selatan 98732",,,,,South Kalimantan,1,3,3,1,2,1,119,3,0,100,Excellent
2023-03-27 10:32:37.129223,10.237.116.60,5302311107920006,"R. Lala Nasyiah, S.T.",31,L,Duda,5,President,Direktur,56301,Bar,D3,> Rp 20.000.000,759000000,3 - 5 Pinjaman,4,1,3,2,0,Tablet,Linux,Safari,"Gg. Medokan Ayu No. 870
Cirebon, Sulawesi Barat 88428","Gang Ronggowarsito No. 16
Cilegon, YO 25164",Jalan Kecil,Mess,Lainnya,Kawasan pertanian,"-6.0186516, 106.0558218",Rumah ,Doloribus sit sit iste impedit.,Apartment complex,"Gang Ronggowarsito No. 16
Cilegon, YO 25164",,,,,Banten,1,4,4,1,0,1,114,3,2,100,Excellent
2023-03-27 10:32:37.474613,10.221.193.190,3601142312500002,"Fitria Yolanda, S.T.",73,L,Kawin,3,Fisherman/fishery laborer,Manager,49450,Angkutan Jalan Rel Lainnya,SMA/SMK,> Rp 20.000.000,940000000,6 - 8 Pinjaman,3,1,2,0,0,PC,Android,Onsite,"Jalan Suryakencana No. 2
Pangkalpinang, KU 83325","Jalan Suryakencana No. 2
Pangkalpinang, KU 83325",Jalan Kecil,Kost-kostan,Perorangan Orang Lain,Kawasan wisata,"-2.1316266, 106.1169299",Rumah Susun ,Ea totam temporibus eos.,Gated community,"Jalan Suryakencana No. 2
Pangkalpinang, KU 83325",,,Pangkalpinang,,Bangka Belitung Islands,4,1,0,3,3,3,27,0,2,60,Good
2023-03-27 10:32:37.848278,10.194.164.202,3215182007980003,Dr. Eluh Hutasoit,25,L,Cerai Hidup,2,Lawyer,Supervisor,1724,Penangkaran Burung,S1,Rp 15.000.000 - Rp 20.000.000,383000000,6 - 8 Pinjaman,2,4,3,2,1,PC,Windows,Edge,"Jl. Suryakencana No. 4
Kupang, SU 46545","Gg. PHH. Mustofa No. 2
Metro, GO 27194",Jalan Kecil,Apartemen,Perorangan Orang Lain,Pusat kota,"-7.54972, 110.71639",Kost-kostan ,Suscipit atque assumenda aperiam libero.,Gated community,"Kertonatan, Sukoharjo, Jawa Tengah, 57165, Indonesia",,,,57165,Jawa Tengah,2,1,0,3,3,2,59,1,0,60,Good
2023-03-27 10:32:39.671977,192.168.70.128,7415042010750006,Hasim Yuliarti,48,L,Cerai Mati,0,Village head,Manager,16222,Industri Bangunan Prafabrikasi Dari Kayu,SMA/SMK,< Rp 5.000.000,185000000,6 - 8 Pinjaman,2,1,0,3,1,Smartphone,Windows,Chrome,"Gang Wonoayu No. 970
Sungai Penuh, Kalimantan Selatan 21135","Jl. Monginsidi No. 22
Cilegon, JB 12181",Jalan Sedang,Perum,Lainnya,Kawasan perumahan miskin,"-7.73379, 113.69785",Perum ,Occaecati quam repudiandae ut enim illum nam reiciendis.,Duplex,"Besuki, Situbondo, Jawa Timur, Indonesia",,,,,Jawa Timur,1,2,3,1,0,0,87,2,0,90,Excellent
2023-03-27 10:32:41.311627,172.31.155.109,7201064407920008,Erik Laksita,31,P,Janda,4,Fashion stylist,Manager,50114,Angkutan Laut Dalam Negeri Perintis Untuk Penumpang,D4,Rp 10.000.000 - Rp 15.000.000,402000000,0 - 2 Pinjaman,2,1,3,3,2,PC,macOS,Opera,"Jl. Jend. A. Yani No. 17
Ambon, Maluku 82581","Jl. Jend. A. Yani No. 17
Ambon, Maluku 82581",Jalan Besar,Perum,Perorangan Orang Lain,Kawasan perumahan elite,"-7.81667, 112.01667",Villa ,Ipsam et ullam voluptatem cumque iusto.,Apartment complex,"Kota, Kediri, Jawa Timur, Jawa, 64123, Indonesia",,,Kediri,64123,Jawa Timur,3,1,0,4,4,2,11,0,0,30,Fair
2023-03-27 10:32:43.030137,10.145.176.10,1105096305760003,Zelda Handayani,47,P,Cerai Hidup,4,Regional-owned enterprise employee,Direktur,49414,"Angkutan Perdesaan Bukan Bus, Bertrayek",SMA/SMK,> Rp 20.000.000,428000000,6 - 8 Pinjaman,3,3,2,4,1,Tablet,macOS,Opera,"Jalan Ciwastra No. 345
Tual, Jawa Barat 06778","Jalan Ciwastra No. 345
Tual, Jawa Barat 06778",Jalan Besar,Mess,Perorangan Orang Lain,Kawasan perumahan miskin,"-7.090910999999999, 107.668887",Apartemen ,Distinctio repudiandae maiores magnam atque mollitia.,Apartment complex,"Jalan Ciwastra No. 345
Tual, Jawa Barat 06778",,,,,West Java,1,3,2,1,1,0,79,2,2,100,Excellent
2023-03-27 10:32:43.462003,192.168.237.56,7501145206920006,drg. Himawan Putra,31,P,Duda,3,Governor,Supervisor,50211,Angkutan Sungai Dan Danau Liner (trayek Tetap Dan Teratur) Untuk Penumpang,S3,Rp 15.000.000 - Rp 20.000.000,388000000,6 - 8 Pinjaman,2,2,0,3,2,Smartphone,Android,Unknown,"Gg. Cempaka No. 58
Metro, Lampung 23023","Gg. Peta No. 386
Surakarta, KI 93053",Jalan Besar,Apartemen,Perusahaan,Kawasan komersial,"-5.1312368, 105.3027504",Perum Gang Cempaka,Velit incidunt occaecati illum adipisci eum.,Residential neighbourhood,"Gg. Cempaka No. 58
Metro, Lampung 23023",,Gang Cempaka,,34121,Lampung,2,2,1,3,2,1,53,1,0,60,Good
2023-03-27 10:32:43.682719,172.17.75.179,1472051907870005,"KH. Garan Hardiansyah, M.Ak",36,L,Janda,4,Member of the Regency/City House of Representatives,Direktur,63111,Aktivitas Pengolahan Data,S1,Rp 5.000.000 - Rp 10.000.000,879000000,> 8 Pinjaman,0,3,2,3,1,Tablet,iOS,Chrome,"Jl. Suniaraja No. 97
Ternate, Jawa Tengah 62528","Jl. Suniaraja No. 97
Ternate, Jawa Tengah 62528",Jalan Kecil,Perum,Perorangan Orang Lain,Kawasan industri,"-7.150975, 110.1402594",Villa ,Quos aliquam consequuntur atque.,Apartment complex,"Jl. Suniaraja No. 97
Ternate, Jawa Tengah 62528",,,,,Central Java,3,2,2,3,3,2,47,1,2,90,Excellent
2023-03-27 10:32:44.078400,172.26.200.178,7304033102620001,"H. Vinsen Sitompul, S.Farm",61,L,Duda,3,Merchant/trader,Manager,60102,Penyiaran Radio Oleh Swasta,D3,Rp 5.000.000 - Rp 10.000.000,69000000,3 - 5 Pinjaman,3,1,4,2,1,PC,Windows,Chrome,"Gg. KH Amin Jasuta No. 44
Samarinda, Papua 96003","Gg. KH Amin Jasuta No. 44
Samarinda, Papua 96003",Jalan Sedang,Apartemen,Perusahaan,Kawasan perumahan miskin,"3.7278, 98.6738",Kontrakan ,Necessitatibus perferendis maiores animi neque eos unde laudantium.,Residential neighbourhood,"Labuhan Deli, Medan Marelan, Kota Medan, Sumatera Utara, 20253, Indonesia",Labuhan Deli,,Kota Medan,20253,Sumatera Utara,3,1,0,2,2,1,54,1,0,50,Good
2023-03-27 10:32:45.946636,10.50.190.236,1813105812790009,"R.M. Damar Marbun, S.IP",44,P,Belum Kawin,2,Household caregiver,Supervisor,93210,Aktivitas Taman Bertema Atau Taman Hiburan,SMA/SMK,> Rp 20.000.000,568000000,0 - 2 Pinjaman,1,0,2,1,1,PC,iOS,Onsite,"Jalan Pasteur No. 00
Makassar, DKI Jakarta 69622","Jalan Pasteur No. 00
Makassar, DKI Jakarta 69622",Jalan Sedang,Apartemen,Perusahaan,Pusat kota,"-6.2519181, 106.8857998",Perum Jalan Manuhua Raya,Expedita magni laudantium tenetur totam.,Retirement home,"Jalan Pasteur No. 00
Makassar, DKI Jakarta 69622",,Jalan Manuhua Raya,,13610,Daerah Khusus Ibukota Jakarta,4,0,0,3,3,2,18,0,2,60,Good
