datetime,nik,applicant_name,age,gender,marital_status,occupation,job_position,job_specific,job_specific_code,education_level,home_lat,home_lon,home_coordinate,home_address,home_road_type,home_building_type,home_building_owner,home_building_location,domicile_lat,domicile_lon,domicile_coordinate,domicile_address,domicile_road_type,domicile_building_type,domicile_building_owner,domicile_building_location,company_lat,company_lon,company_coordinate,company_address,company_road_type,company_building_type,company_building_owner,company_building_location,now_lat,now_lon,now_coordinate,last_1_week_lat,last_1_week_lon,last_1_week_coordinate,last_2_week_lat,last_2_week_lon,last_2_week_coordinate,last_3_week_lat,last_3_week_lon,last_3_week_coordinate,last_4_week_lat,last_4_week_lon,last_4_week_coordinate,now_distance,last_1_week_distance,last_2_week_distance,last_3_week_distance,last_4_week_distance,average_distance,length_of_stay,total_population,income_rate,unemployment_rate,education_rate,crime_rate,poverty_rate,address_stability,address_suitability,credit_score,credit_score_category
2023-04-13 14:17:59.793717,7603030903600001,"dr. Latika Jailani, S.Pd",63,L,Cerai Hidup,Merchant/trader,Staff,Perdagangan Eceran Barang Listrik Dan Elektronik Bekas,47744,D3,-6.91806,106.92667,"-6.91806, 106.92667","Cikole, Sukabumi, Jawa Barat, 43111, Indonesia",Jalan Besar,Rumah,Pemerintah,Kawasan Komersial,3.31332,117.59152,"3.31332, 117.59152","Karang Balik, Tarakan, Kalimantan Utara, 77112, Indonesia",Jalan Kecil,Apartemen,Perusahaan,Kawasan Pegunungan,-6.91806,106.92667,"-6.91806, 106.92667","Cikole, Sukabumi, Jawa Barat, 43111, Indonesia",Jalan Kecil,Perumahan,Perorangan Orang Lain,Kawasan Perumahan,3.31332,117.59152,"3.31332, 117.59152",3.31332,117.59152,"3.31332, 117.59152",3.31332,117.59152,"3.31332, 117.59152",3.31332,117.59152,"3.31332, 117.59152",3.31332,117.59152,"3.31332, 117.59152",0.0,0.0,0.0,0.0,0.0,0.0,1 - 2 Tahun,Sangat Rendah,Sangat Tinggi,Rendah,Sangat Rendah,Sangat Tinggi,Rendah,Stabil,Sangat Sesuai,79.0,Very Good
2023-04-13 14:18:06.346303,3327031304940003,Najwa Iswahyudi,29,L,Cerai Hidup,Driver,Manager,"Perdagangan Eceran Berbagai Macam Barang Yang Utamanya Makanan, Minuman Atau Tembakau Bukan Di Supermarket/minimarket (tradisional)",47112,D4,-1.6,103.61667,"-1.6, 103.61667","Jalan Haji Abdulrahman Saleh, Sungai Asam, Jambi, Danau Sipin, Jambi, 36134, Indonesia",Jalan Sedang,Apartemen,Pemerintah,Kawasan Pertanian,-7.54972,110.71639,"-7.54972, 110.71639","Kertonatan, Sukoharjo, Jawa Tengah, 57165, Indonesia",Jalan Sedang,Asrama,Perusahaan,Kawasan Pertanian,3.31332,117.59152,"3.31332, 117.59152","Karang Balik, Tarakan, Kalimantan Utara, 77112, Indonesia",Jalan Kecil,Apartemen,Pemerintah,Kawasan Industri,-7.54972,110.71639,"-7.54972, 110.71639",-7.54972,110.71639,"-7.54972, 110.71639",-7.54972,110.71639,"-7.54972, 110.71639",-7.54972,110.71639,"-7.54972, 110.71639",-7.0981,109.3243,"-7.0981, 109.3243",0.0,0.0,0.0,0.0,161621.26630627297,32324.253261254595,3 - 4 Tahun,Tinggi,Sangat Tinggi,Sangat Tinggi,Sangat Rendah,Sangat Tinggi,Rendah,Tidak stabil,Sangat Sesuai,63.25,Good
2023-04-13 14:18:13.944279,1203311904960004,Banawi Pratama,27,L,Belum Kawin,Regent/Mayor,Manager,"Reparasi Alat Angkutan Lainnya, Bukan Kendaraan Bermotor",33159,S1,-6.8048,110.8405,"-6.8048, 110.8405","Demaan, Kudus, Jawa Tengah, 59318, Indonesia",Jalan Sedang,Perumahan,Perorangan Pribadi,Kawasan Perumahan,-6.8048,110.8405,"-6.8048, 110.8405","Demaan, Kudus, Jawa Tengah, 59318, Indonesia",Jalan Sedang,Perumahan,Perorangan Pribadi,Kawasan Perumahan,3.3285,99.1625,"3.3285, 99.1625","Rumah Sakit Umum Herna, Jalan Veteran, Tebing Tinggi, Kota Tebing Tinggi, Sumatera Utara, 20600, Indonesia",Jalan Besar,Apartemen,Pemerintah,Kawasan Perumahan,-7.54972,110.71639,"-7.54972, 110.71639",-7.81667,112.01667,"-7.81667, 112.01667",-7.54972,110.71639,"-7.54972, 110.71639",-6.8048,110.8405,"-6.8048, 110.8405",-7.54972,110.71639,"-7.54972, 110.71639",83514.63968003677,171433.19300905959,83514.63968003677,0.0,83514.63968003677,84395.42240983396,< 1 Tahun,Rendah,Sangat Rendah,Tinggi,Tinggi,Sedang,Rendah,Stabil,Tidak Sesuai,36.75,Fair
2023-04-13 14:18:20.351122,2171124401760002,Yani Maheswara,47,P,Cerai Hidup,Vice President,Manager,Pemungutan Kokon/kepompong Ulat Sutera,2305,D3,-6.91806,106.92667,"-6.91806, 106.92667","Cikole, Sukabumi, Jawa Barat, 43111, Indonesia",Jalan Sedang,Rumah Susun,Pemerintah,Kawasan Wisata,-7.54972,110.71639,"-7.54972, 110.71639","Kertonatan, Sukoharjo, Jawa Tengah, 57165, Indonesia",Jalan Sedang,Apartemen,Lainnya,Kawasan Perumahan,-8.43333,114.33333,"-8.43333, 114.33333","Kedungrejo, Banyuwangi, Jawa Timur, Indonesia",Jalan Kecil,Perumahan,Lainnya,Kawasan Industri,-6.91806,106.92667,"-6.91806, 106.92667",-6.91806,106.92667,"-6.91806, 106.92667",-6.91806,106.92667,"-6.91806, 106.92667",3.3285,99.1625,"3.3285, 99.1625",-7.01833,107.60389,"-7.01833, 107.60389",424320.3650466799,424320.3650466799,424320.3650466799,1758984.4306016196,348690.2367040025,676127.1524891324,1 - 2 Tahun,Sangat Tinggi,Rendah,Tinggi,Rendah,Sangat Rendah,Sedang,Tidak stabil,Tidak Sesuai,33.25,Fair
2023-04-13 14:18:23.851470,1301121708840001,Saadat Hariyah,39,L,Belum Kawin,Village head,Staff,Perdagangan Eceran Barang Pecah Belah Dan Perlengkapan Dapur Dari Batu Atau Tanah Liat,47594,D4,-7.81667,112.01667,"-7.81667, 112.01667","Kota, Kediri, Jawa Timur, Jawa, 64123, Indonesia",Jalan Kecil,Rumah Susun,Perorangan Orang Lain,Kawasan Perumahan,-7.81667,112.01667,"-7.81667, 112.01667","Kota, Kediri, Jawa Timur, Jawa, 64123, Indonesia",Jalan Kecil,Rumah Susun,Perorangan Orang Lain,Kawasan Perumahan,-7.81667,112.01667,"-7.81667, 112.01667","Kota, Kediri, Jawa Timur, Jawa, 64123, Indonesia",Jalan Sedang,Apartemen,Perorangan Orang Lain,Kawasan Pegunungan,-7.57897,112.23109,"-7.57897, 112.23109",-6.91806,106.92667,"-6.91806, 106.92667",-7.57897,112.23109,"-7.57897, 112.23109",-1.26753,116.82887,"-1.26753, 116.82887",-7.57897,112.23109,"-7.57897, 112.23109",35364.54240478568,570680.0208022944,35364.54240478568,899642.5518444157,35364.54240478568,315283.2399722134,> 5 Tahun,Sedang,Sedang,Sangat Tinggi,Sangat Tinggi,Sangat Rendah,Sedang,Stabil,Tidak Sesuai,45.5,Fair
2023-04-13 14:18:26.411106,3316145912890006,Raden Hassanah,34,P,Belum Kawin,Fisherman/fishery laborer,Manager,"Perdagangan Eceran Kaki Lima Dan Los Pasar Roti, Kue Kering, Kue Basah Dan Sejenisnya",47822,SMA/SMK,-7.0981,109.3243,"-7.0981, 109.3243","SMA ALFALAH, Jembatan Comal, Sikasur, Pemalang, Jawa Tengah, Indonesia",Jalan Sedang,Rumah,Pemerintah,Kawasan Pertanian,-7.0981,109.3243,"-7.0981, 109.3243","SMA ALFALAH, Jembatan Comal, Sikasur, Pemalang, Jawa Tengah, Indonesia",Jalan Sedang,Rumah,Pemerintah,Kawasan Pertanian,-1.6,103.61667,"-1.6, 103.61667","Jalan Haji Abdulrahman Saleh, Sungai Asam, Jambi, Danau Sipin, Jambi, 36134, Indonesia",Jalan Besar,Rumah,Pemerintah,Kawasan Komersial,-7.0981,109.3243,"-7.0981, 109.3243",-7.0981,109.3243,"-7.0981, 109.3243",3.31332,117.59152,"3.31332, 117.59152",-7.0981,109.3243,"-7.0981, 109.3243",-7.0981,109.3243,"-7.0981, 109.3243",0.0,0.0,1472806.9477217542,0.0,0.0,294561.38954435085,3 - 4 Tahun,Sangat Tinggi,Sangat Rendah,Tinggi,Sangat Tinggi,Tinggi,Rendah,Tidak stabil,Sangat Sesuai,65.0,Good
2023-04-13 14:18:28.862236,3506062206590003,Dr. Nurul Saptono,64,L,Cerai Mati,Livestock farmer,Manager,Koperasi Simpan Pinjam/unit Simpan Pinjam Konvensional Syariah,64142,S3,-7.51611,109.05389,"-7.51611, 109.05389","Wangon, Banyumas, Jawa Tengah, Indonesia",Jalan Sedang,Apartemen,Lainnya,Kawasan Pertanian,-7.51611,109.05389,"-7.51611, 109.05389","Wangon, Banyumas, Jawa Tengah, Indonesia",Jalan Sedang,Apartemen,Lainnya,Kawasan Pertanian,-1.26753,116.82887,"-1.26753, 116.82887","Telaga Sari, Balikpapan, Kalimantan Timur, 76112, Indonesia",Jalan Kecil,Apartemen,Perorangan Orang Lain,Kawasan Industri,-7.51611,109.05389,"-7.51611, 109.05389",-7.51611,109.05389,"-7.51611, 109.05389",-1.26424,104.09701,"-1.26424, 104.09701",-7.51611,109.05389,"-7.51611, 109.05389",-7.57897,112.23109,"-7.57897, 112.23109",0.0,0.0,883379.2878108204,0.0,350708.4069469863,246817.53895156132,1 - 2 Tahun,Sangat Tinggi,Sangat Tinggi,Rendah,Tinggi,Sangat Tinggi,Sangat Tinggi,Tidak stabil,Sangat Sesuai,63.25,Good
2023-04-13 14:18:34.413668,7326204412600006,"Mustofa Maryadi, S.Ked",63,P,Belum Kawin,Nun,Direktur,Penangkapan/pengambilan Induk/benih Ikan Di Laut,3115,S3,-7.01833,107.60389,"-7.01833, 107.60389","Rancamulya, Bandung, Jawa Barat, 40288, Indonesia",Jalan Sedang,Rumah,Perorangan Pribadi,Kawasan Pegunungan,-7.01833,107.60389,"-7.01833, 107.60389","Rancamulya, Bandung, Jawa Barat, 40288, Indonesia",Jalan Sedang,Rumah,Perorangan Pribadi,Kawasan Pegunungan,-6.8048,110.8405,"-6.8048, 110.8405","Demaan, Kudus, Jawa Tengah, 59318, Indonesia",Jalan Kecil,Rumah,Lainnya,Kawasan Komersial,-7.01833,107.60389,"-7.01833, 107.60389",-7.01833,107.60389,"-7.01833, 107.60389",-7.81667,112.01667,"-7.81667, 112.01667",-7.01833,107.60389,"-7.01833, 107.60389",-7.01833,107.60389,"-7.01833, 107.60389",0.0,0.0,495075.16307170095,0.0,0.0,99015.03261434019,1 - 2 Tahun,Rendah,Sedang,Tinggi,Tinggi,Sangat Tinggi,Tinggi,Tidak stabil,Sangat Sesuai,63.25,Good
2023-04-13 14:18:39.038574,8205122203670008,Cengkal Gunawan,56,L,Cerai Hidup,Teacher,Supervisor,Perdagangan Eceran Hasil Kehutanan Dan Perburuan,47216,D3,-7.73379,113.69785,"-7.73379, 113.69785","Besuki, Situbondo, Jawa Timur, Indonesia",Jalan Kecil,Rumah Susun,Perorangan Pribadi,Kawasan Komersial,-7.73379,113.69785,"-7.73379, 113.69785","Besuki, Situbondo, Jawa Timur, Indonesia",Jalan Kecil,Rumah Susun,Perorangan Pribadi,Kawasan Komersial,-7.0981,109.3243,"-7.0981, 109.3243","SMA ALFALAH, Jembatan Comal, Sikasur, Pemalang, Jawa Tengah, Indonesia",Jalan Kecil,Perumahan,Lainnya,Kawasan Perumahan,-7.73379,113.69785,"-7.73379, 113.69785",-7.73379,113.69785,"-7.73379, 113.69785",-7.73379,113.69785,"-7.73379, 113.69785",-7.01833,107.60389,"-7.01833, 107.60389",-7.73379,113.69785,"-7.73379, 113.69785",0.0,0.0,0.0,677427.0131962576,0.0,135485.40263925152,> 5 Tahun,Sangat Tinggi,Sangat Tinggi,Tinggi,Sangat Tinggi,Rendah,Rendah,Stabil,Sangat Sesuai,77.25,Very Good
2023-04-13 14:18:45.856273,3205053106550002,"Ega Sitorus, S.Kom",68,L,Kawin,Regional-owned enterprise employee,Direktur,"Industri Ember, Kaleng, Drum Dan Wadah Sejenis Dari Logam",25940,S3,-6.8048,110.8405,"-6.8048, 110.8405","Demaan, Kudus, Jawa Tengah, 59318, Indonesia",Jalan Kecil,Perumahan,Perorangan Pribadi,Kawasan Pertanian,-6.8048,110.8405,"-6.8048, 110.8405","Demaan, Kudus, Jawa Tengah, 59318, Indonesia",Jalan Kecil,Perumahan,Perorangan Pribadi,Kawasan Pertanian,-7.01833,107.60389,"-7.01833, 107.60389","Rancamulya, Bandung, Jawa Barat, 40288, Indonesia",Jalan Kecil,Rumah Susun,Pemerintah,Kawasan Industri,-6.8048,110.8405,"-6.8048, 110.8405",-6.8048,110.8405,"-6.8048, 110.8405",-6.8048,110.8405,"-6.8048, 110.8405",-7.57897,112.23109,"-7.57897, 112.23109",-1.26753,116.82887,"-1.26753, 116.82887",0.0,0.0,0.0,175840.00509587603,903758.0613862566,215919.6132964265,3 - 4 Tahun,Sedang,Sedang,Tinggi,Tinggi,Sangat Tinggi,Sangat Tinggi,Tidak stabil,Sangat Sesuai,63.25,Good
2023-04-13 14:18:52.412159,1673063008950002,Hamima Astuti,28,L,Belum Kawin,Pharmacist,Manager,Wisata Petualangan Alam,93223,S2,-7.0981,109.3243,"-7.0981, 109.3243","SMA ALFALAH, Jembatan Comal, Sikasur, Pemalang, Jawa Tengah, Indonesia",Jalan Besar,Apartemen,Lainnya,Kawasan Industri,0.51667,101.44167,"0.51667, 101.44167","Jalan Durian, RT. 01, Kelurahan Jadirejo, Kabupaten Kampar, Riau, 28121, Indonesia",Jalan Sedang,Rumah Susun,Perorangan Orang Lain,Kawasan Pertanian,3.7278,98.6738,"3.7278, 98.6738","Labuhan Deli, Medan Marelan, Kota Medan, Sumatera Utara, 20253, Indonesia",Jalan Sedang,Apartemen,Perorangan Pribadi,Kawasan Pertanian,0.51667,101.44167,"0.51667, 101.44167",0.51667,101.44167,"0.51667, 101.44167",0.51667,101.44167,"0.51667, 101.44167",0.51667,101.44167,"0.51667, 101.44167",-8.43333,114.33333,"-8.43333, 114.33333",0.0,0.0,0.0,0.0,1739257.3418623754,347851.46837247506,< 1 Tahun,Rendah,Sangat Tinggi,Sedang,Sangat Rendah,Sangat Tinggi,Rendah,Stabil,Sangat Sesuai,66.75,Good
2023-04-13 14:18:55.674351,3273084806580000,Vera Halim,65,P,Cerai Hidup,Pastor,Manager,Perdagangan Eceran Sepeda Motor Bekas,45404,S1,-7.81667,112.01667,"-7.81667, 112.01667","Kota, Kediri, Jawa Timur, Jawa, 64123, Indonesia",Jalan Besar,Perumahan,Perorangan Pribadi,Kawasan Perumahan,-7.81667,112.01667,"-7.81667, 112.01667","Kota, Kediri, Jawa Timur, Jawa, 64123, Indonesia",Jalan Besar,Perumahan,Perorangan Pribadi,Kawasan Perumahan,-1.26753,116.82887,"-1.26753, 116.82887","Telaga Sari, Balikpapan, Kalimantan Timur, 76112, Indonesia",Jalan Sedang,Perumahan,Pemerintah,Kawasan Wisata,-7.51611,109.05389,"-7.51611, 109.05389",3.7278,98.6738,"3.7278, 98.6738",-7.51611,109.05389,"-7.51611, 109.05389",-7.51611,109.05389,"-7.51611, 109.05389",-7.81667,112.01667,"-7.81667, 112.01667",328571.2870838721,1955911.9267223396,328571.2870838721,328571.2870838721,0.0,588325.1575947913,1 - 2 Tahun,Tinggi,Sedang,Sedang,Sangat Rendah,Tinggi,Sangat Tinggi,Tidak stabil,Tidak Sesuai,24.5,Poor
2023-04-13 14:19:01.163194,1703231912610006,Aslijan Iswahyudi,62,L,Belum Kawin,Television broadcaster,Supervisor,Industri Barang Dari Logam Mulia Untuk Keperluan Teknik Dan Atau Laboratorium,32114,SMA/SMK,3.31332,117.59152,"3.31332, 117.59152","Karang Balik, Tarakan, Kalimantan Utara, 77112, Indonesia",Jalan Sedang,Rumah Susun,Perorangan Pribadi,Kawasan Komersial,3.31332,117.59152,"3.31332, 117.59152","Karang Balik, Tarakan, Kalimantan Utara, 77112, Indonesia",Jalan Sedang,Rumah Susun,Perorangan Pribadi,Kawasan Komersial,-7.51611,109.05389,"-7.51611, 109.05389","Wangon, Banyumas, Jawa Tengah, Indonesia",Jalan Kecil,Apartemen,Perorangan Orang Lain,Kawasan Perumahan,-1.26753,116.82887,"-1.26753, 116.82887",3.31332,117.59152,"3.31332, 117.59152",-7.01833,107.60389,"-7.01833, 107.60389",3.31332,117.59152,"3.31332, 117.59152",-8.43333,114.33333,"-8.43333, 114.33333",513588.0258616638,0.0,1592709.7164027442,0.0,1348368.8184015446,690933.3121331906,> 5 Tahun,Sedang,Sangat Tinggi,Rendah,Sedang,Tinggi,Sedang,Stabil,Tidak Sesuai,49.0,Fair
2023-04-13 14:19:05.682078,7302100806760002,"Elon Wibowo, S.Pd",47,L,Kawin,Member of the Cabinet/Ministry,Supervisor,Aktivitas Sosial Swasta Di Luar Panti Untuk Lanjut Usia Dan Penyandang Disabilitas,88102,D3,-7.54972,110.71639,"-7.54972, 110.71639","Kertonatan, Sukoharjo, Jawa Tengah, 57165, Indonesia",Jalan Sedang,Apartemen,Perorangan Pribadi,Kawasan Industri,-6.91806,106.92667,"-6.91806, 106.92667","Cikole, Sukabumi, Jawa Barat, 43111, Indonesia",Jalan Besar,Asrama,Perusahaan,Kawasan Wisata,-7.01833,107.60389,"-7.01833, 107.60389","Rancamulya, Bandung, Jawa Barat, 40288, Indonesia",Jalan Sedang,Rumah,Pemerintah,Kawasan Pegunungan,-6.91806,106.92667,"-6.91806, 106.92667",-6.91806,106.92667,"-6.91806, 106.92667",-6.91806,106.92667,"-6.91806, 106.92667",-1.26424,104.09701,"-1.26424, 104.09701",-1.26424,104.09701,"-1.26424, 104.09701",0.0,0.0,0.0,699657.1858015885,699657.1858015885,279862.8743206354,< 1 Tahun,Rendah,Sangat Tinggi,Sedang,Rendah,Rendah,Sangat Tinggi,Tidak stabil,Sangat Sesuai,61.5,Good
2023-04-13 14:19:12.010049,2102032508960005,dr. Hasim Padmasari,27,L,Cerai Mati,Fisherman/fishery laborer,Supervisor,Jasa Interpreter Wisata,79922,S2,-1.26753,116.82887,"-1.26753, 116.82887","Telaga Sari, Balikpapan, Kalimantan Timur, 76112, Indonesia",Jalan Kecil,Perumahan,Lainnya,Kawasan Pertanian,3.3285,99.1625,"3.3285, 99.1625","Rumah Sakit Umum Herna, Jalan Veteran, Tebing Tinggi, Kota Tebing Tinggi, Sumatera Utara, 20600, Indonesia",Jalan Besar,Apartemen,Perorangan Orang Lain,Kawasan Wisata,-7.0981,109.3243,"-7.0981, 109.3243","SMA ALFALAH, Jembatan Comal, Sikasur, Pemalang, Jawa Tengah, Indonesia",Jalan Kecil,Rumah Susun,Pemerintah,Kawasan Komersial,3.7278,98.6738,"3.7278, 98.6738",3.7278,98.6738,"3.7278, 98.6738",3.7278,98.6738,"3.7278, 98.6738",3.7278,98.6738,"3.7278, 98.6738",3.7278,98.6738,"3.7278, 98.6738",69985.63530754033,69985.63530754033,69985.63530754033,69985.63530754033,69985.63530754033,69985.63530754033,3 - 4 Tahun,Sangat Tinggi,Sangat Tinggi,Tinggi,Tinggi,Rendah,Sangat Tinggi,Tidak stabil,Tidak Sesuai,35.0,Fair
2023-04-13 14:19:18.134297,3278090502500009,"Dt. Kurnia Pudjiastuti, S.Pd",73,L,Cerai Hidup,Member of the Supreme Audit Agency,Manager,Industri Peralatan Kedokteran Dan Kedokteran Gigi Serta Perlengkapan Lainnya,32509,S2,-7.54972,110.71639,"-7.54972, 110.71639","Kertonatan, Sukoharjo, Jawa Tengah, 57165, Indonesia",Jalan Sedang,Rumah Susun,Perorangan Pribadi,Kawasan Pertanian,-7.54972,110.71639,"-7.54972, 110.71639","Kertonatan, Sukoharjo, Jawa Tengah, 57165, Indonesia",Jalan Sedang,Rumah Susun,Perorangan Pribadi,Kawasan Pertanian,-7.57897,112.23109,"-7.57897, 112.23109","Balongbesuk, Jombang, Jawa Timur, Jawa, 61471, Indonesia",Jalan Sedang,Apartemen,Lainnya,Kawasan Industri,3.3285,99.1625,"3.3285, 99.1625",-7.54972,110.71639,"-7.54972, 110.71639",-7.54972,110.71639,"-7.54972, 110.71639",-7.54972,110.71639,"-7.54972, 110.71639",-8.43333,114.33333,"-8.43333, 114.33333",1758984.4306016196,0.0,0.0,0.0,410546.424814072,433906.1710831383,1 - 2 Tahun,Sedang,Tinggi,Sedang,Tinggi,Tinggi,Sedang,Stabil,Tidak Sesuai,42.0,Fair
2023-04-13 14:19:24.606330,1471092707980008,Artanto Permata,25,L,Kawin,Paranormal,Staff,Pendidikan Sekolah Dasar/madrasah Ibtidaiyah Swasta,85121,D4,-7.0981,109.3243,"-7.0981, 109.3243","SMA ALFALAH, Jembatan Comal, Sikasur, Pemalang, Jawa Tengah, Indonesia",Jalan Besar,Rumah Susun,Lainnya,Kawasan Komersial,-1.6,103.61667,"-1.6, 103.61667","Jalan Haji Abdulrahman Saleh, Sungai Asam, Jambi, Danau Sipin, Jambi, 36134, Indonesia",Jalan Besar,Rumah,Lainnya,Kawasan Komersial,-7.57897,112.23109,"-7.57897, 112.23109","Balongbesuk, Jombang, Jawa Timur, Jawa, 61471, Indonesia",Jalan Besar,Perumahan,Pemerintah,Kawasan Pegunungan,3.7278,98.6738,"3.7278, 98.6738",3.7278,98.6738,"3.7278, 98.6738",-6.91806,106.92667,"-6.91806, 106.92667",-1.6,103.61667,"-1.6, 103.61667",-1.6,103.61667,"-1.6, 103.61667",805920.5593273846,805920.5593273846,693369.5672329635,0.0,0.0,461042.1371775465,< 1 Tahun,Tinggi,Rendah,Tinggi,Rendah,Sangat Rendah,Rendah,Tidak stabil,Tidak Sesuai,35.0,Fair
2023-04-13 14:19:30.835425,1809044201920008,"Aisyah Haryanti, S.Pd",31,P,Belum Kawin,Translator,Manager,Pendidikan Tinggi Program Akademik Swasta,85321,D3,0.51667,101.44167,"0.51667, 101.44167","Jalan Durian, RT. 01, Kelurahan Jadirejo, Kabupaten Kampar, Riau, 28121, Indonesia",Jalan Sedang,Rumah,Lainnya,Kawasan Pertanian,-7.01833,107.60389,"-7.01833, 107.60389","Rancamulya, Bandung, Jawa Barat, 40288, Indonesia",Jalan Kecil,Perumahan,Perorangan Orang Lain,Kawasan Pertanian,3.31332,117.59152,"3.31332, 117.59152","Karang Balik, Tarakan, Kalimantan Utara, 77112, Indonesia",Jalan Besar,Apartemen,Lainnya,Kawasan Wisata,-7.01833,107.60389,"-7.01833, 107.60389",-7.01833,107.60389,"-7.01833, 107.60389",-7.01833,107.60389,"-7.01833, 107.60389",3.31332,117.59152,"3.31332, 117.59152",-3.5403,118.9707,"-3.5403, 118.9707",0.0,0.0,0.0,1592709.7164027442,1317203.8912575808,581982.7215320651,> 5 Tahun,Sangat Tinggi,Tinggi,Sangat Tinggi,Sedang,Sedang,Rendah,Stabil,Sangat Sesuai,70.25,Very Good
2023-04-13 14:19:36.980970,5302120501710008,"Ani Haryanto, S.H.",52,L,Cerai Hidup,Makeup artist,Supervisor,Budidaya Ayam Ras Pedaging,1461,S2,-7.0981,109.3243,"-7.0981, 109.3243","SMA ALFALAH, Jembatan Comal, Sikasur, Pemalang, Jawa Tengah, Indonesia",Jalan Sedang,Rumah,Pemerintah,Kawasan Perumahan,-7.0981,109.3243,"-7.0981, 109.3243","SMA ALFALAH, Jembatan Comal, Sikasur, Pemalang, Jawa Tengah, Indonesia",Jalan Sedang,Rumah,Pemerintah,Kawasan Perumahan,-7.81667,112.01667,"-7.81667, 112.01667","Kota, Kediri, Jawa Timur, Jawa, 64123, Indonesia",Jalan Kecil,Rumah Susun,Perorangan Pribadi,Kawasan Pertanian,-7.0981,109.3243,"-7.0981, 109.3243",-7.54972,110.71639,"-7.54972, 110.71639",-7.0981,109.3243,"-7.0981, 109.3243",-7.0981,109.3243,"-7.0981, 109.3243",-7.0981,109.3243,"-7.0981, 109.3243",0.0,161621.26630627297,0.0,0.0,0.0,32324.253261254595,< 1 Tahun,Sangat Rendah,Sangat Rendah,Rendah,Tinggi,Sangat Rendah,Sangat Tinggi,Stabil,Sangat Sesuai,68.5,Good
2023-04-13 14:19:42.708298,1707116301600004,R.M. Jarwadi Napitupulu,63,P,Belum Kawin,Barber,Manager,Aktivitas Penunjang Angkutan Darat Lainnya,52219,S3,-7.81667,112.01667,"-7.81667, 112.01667","Kota, Kediri, Jawa Timur, Jawa, 64123, Indonesia",Jalan Besar,Apartemen,Lainnya,Kawasan Pegunungan,-6.8048,110.8405,"-6.8048, 110.8405","Demaan, Kudus, Jawa Tengah, 59318, Indonesia",Jalan Kecil,Apartemen,Perorangan Orang Lain,Kawasan Industri,3.7278,98.6738,"3.7278, 98.6738","Labuhan Deli, Medan Marelan, Kota Medan, Sumatera Utara, 20253, Indonesia",Jalan Sedang,Rumah,Lainnya,Kawasan Pegunungan,-6.8048,110.8405,"-6.8048, 110.8405",-6.8048,110.8405,"-6.8048, 110.8405",-6.8048,110.8405,"-6.8048, 110.8405",-6.8048,110.8405,"-6.8048, 110.8405",-1.26753,116.82887,"-1.26753, 116.82887",0.0,0.0,0.0,0.0,903758.0613862566,180751.61227725132,< 1 Tahun,Rendah,Tinggi,Tinggi,Sedang,Sedang,Sedang,Stabil,Sangat Sesuai,66.75,Good
2023-04-13 14:19:50.820234,2104092308700001,Ir. Cager Uwais,53,L,Cerai Mati,Livestock laborer,Staff,Aktivitas Penerbitan Musik Dan Buku Musik,59202,S3,-6.91806,106.92667,"-6.91806, 106.92667","Cikole, Sukabumi, Jawa Barat, 43111, Indonesia",Jalan Sedang,Rumah,Lainnya,Kawasan Pegunungan,-6.91806,106.92667,"-6.91806, 106.92667","Cikole, Sukabumi, Jawa Barat, 43111, Indonesia",Jalan Sedang,Rumah,Lainnya,Kawasan Pegunungan,3.31332,117.59152,"3.31332, 117.59152","Karang Balik, Tarakan, Kalimantan Utara, 77112, Indonesia",Jalan Sedang,Apartemen,Perorangan Pribadi,Kawasan Komersial,-7.0981,109.3243,"-7.0981, 109.3243",-3.5403,118.9707,"-3.5403, 118.9707",-7.0981,109.3243,"-7.0981, 109.3243",-6.91806,106.92667,"-6.91806, 106.92667",-7.0981,109.3243,"-7.0981, 109.3243",265668.8714989456,1386246.3695886715,265668.8714989456,0.0,265668.8714989456,436650.59681710164,> 5 Tahun,Sedang,Tinggi,Rendah,Rendah,Sangat Rendah,Rendah,Sangat stabil,Tidak Sesuai,54.25,Good
2023-04-13 14:19:56.434065,6107011203660000,Eluh Adriansyah,57,L,Kawin,Farm laborer/gardener,Manager,Angkutan Laut Dalam Negeri Perintis Untuk Penumpang,50114,S1,-6.8048,110.8405,"-6.8048, 110.8405","Demaan, Kudus, Jawa Tengah, 59318, Indonesia",Jalan Sedang,Apartemen,Lainnya,Kawasan Pegunungan,-7.51611,109.05389,"-7.51611, 109.05389","Wangon, Banyumas, Jawa Tengah, Indonesia",Jalan Sedang,Perumahan,Pemerintah,Kawasan Industri,-1.6,103.61667,"-1.6, 103.61667","Jalan Haji Abdulrahman Saleh, Sungai Asam, Jambi, Danau Sipin, Jambi, 36134, Indonesia",Jalan Besar,Apartemen,Perorangan Pribadi,Kawasan Wisata,-7.51611,109.05389,"-7.51611, 109.05389",-7.51611,109.05389,"-7.51611, 109.05389",-7.51611,109.05389,"-7.51611, 109.05389",-7.51611,109.05389,"-7.51611, 109.05389",0.51667,101.44167,"0.51667, 101.44167",0.0,0.0,0.0,0.0,1226068.8431941567,245213.76863883133,3 - 4 Tahun,Sangat Tinggi,Sangat Tinggi,Sedang,Sangat Tinggi,Sangat Tinggi,Tinggi,Tidak stabil,Sangat Sesuai,65.0,Good
