datetime,ip_address,NIK,applicant_name,age,gender,marital_status,number_of_dependents,occupation,job_position,job_specific_code,job_specific,education_level,user_income,collateral_value_of_on_site_assets,average_loans_taken_in_the_same_location,last_credit_history,other_credit_history1,other_credit_history2,other_credit_history3,worst_credit_performance,hardware,operating_system_type,browser,home_address,domicile_address,road_type,building_type,building_owner,building_location,gmaps_coordinates,gmaps_location_name,gmpas_location_description,gmaps_category,gmaps_address,gmaps_neighborhood,gmaps_street,gmaps_city,gmaps_postal_code,gmaps_state,total_population,average_income_of_the_population_in_the_area,education_of_the_population_in_the_area,unemployment_rate_in_the_area,crime_rate_in_the_area,poverty_rate_in_the_area,length_of_stay_at_domicile_address,address_stability,domicile_address_and_location_suitability,credit_score,credit_score_category
2023-03-29 10:03:18.980643,172.26.13.103,1609125009640007,Halim Novitasari,59,P,Duda,0,Pharmacist,Staff,49450,Angkutan Jalan Rel Lainnya,D4,Rp 15.000.000 - Rp 20.000.000,244000000,0 - 2 Pinjaman,Kurang Lancar,Macet,Dalam Perhatian Khusus,Lancar,Macet,Smartphone,Linux,Brave,"Jalan Bangka Raya No. 70
Ternate, Kalimantan Selatan 02739","Jalan Bangka Raya No. 70
Ternate, Kalimantan Selatan 02739",Jalan Sedang,Mess,Perorangan Pribadi,Kawasan komersial,"-7.54972, 110.71639",Rumah Susun ,Rem et error iste laborum.,Retirement home,"Kertonatan, Sukoharjo, Jawa Tengah, 57165, Indonesia",,,,57165,Jawa Tengah,Sedang,Sedang,Rendah,Sedang,Sangat Rendah,Tinggi,68,Stabil,Tidak cocok,70,Very Good
2023-03-29 10:03:21.042130,10.41.12.58,7203114205870000,Sutan Adika Rahayu,36,P,Janda,1,Driver,Direktur,2143,Pengusahaan Pembibitan Tanaman Mahoni,D4,Rp 15.000.000 - Rp 20.000.000,490000000,3 - 5 Pinjaman,Dalam Perhatian Khusus,Dalam Perhatian Khusus,Macet,Diragukan,Macet,PC,iOS,Opera,"Gg. Suniaraja No. 7
Sukabumi, Sulawesi Tengah 24785","Gg. Suniaraja No. 7
Sukabumi, Sulawesi Tengah 24785",Jalan Kecil,Mess,Lainnya,Pusat kota,"-6.9277361, 106.9299579",Perum ,Maxime nihil laborum nemo sunt.,Gated community,"Gg. Suniaraja No. 7
Sukabumi, Sulawesi Tengah 24785",,,Sukabumi,,West Java,Tinggi,Rendah,Rendah,Sangat Tinggi,Tinggi,Sangat Tinggi,4,Sangat tidak stabil,Sangat cocok,30,Fair
2023-03-29 10:03:21.418488,172.21.95.185,1214255404740002,Faizah Anggraini,49,P,Belum Kawin,4,Governor,Supervisor,28171,Industri Mesin Kantor Dan Akuntansi Manual,D3,Rp 15.000.000 - Rp 20.000.000,621000000,6 - 8 Pinjaman,Lancar,Macet,Macet,Macet,Macet,Smartphone,Android,Onsite,"Jl. Veteran No. 0
Medan, JA 20564","Jalan Tubagus Ismail No. 5
Blitar, Maluku 35392",Jalan Sedang,Villa,Lainnya,Kawasan perumahan elite,"3.5951956, 98.6722227",Rumah ,Similique quam in totam.,Retirement home,"Jl. Veteran No. 0
Medan, JA 20564",,,Medan,,North Sumatra,Rendah,Tinggi,Sedang,Rendah,Sangat Rendah,Rendah,114,Sangat stabil,Tidak cocok,100,Excellent
2023-03-29 10:03:21.818748,192.168.123.226,6411022009920001,"Farah Ramadan, S.E.",31,L,Janda,3,State-owned enterprise employee,Staff,28264,"Industri Jarum Mesin Jahit, Rajut, Bordir Dan Sejenisnya",S2,Rp 15.000.000 - Rp 20.000.000,541000000,6 - 8 Pinjaman,Kurang Lancar,Lancar,Kurang Lancar,Diragukan,Diragukan,Laptop,iOS,Safari,"Gg. Yos Sudarso No. 81
Makassar, JB 49967","Gg. Yos Sudarso No. 81
Makassar, JB 49967",Jalan Besar,Rumah Susun,Lainnya,Pinggiran kota,"-5.1203241, 119.4173556",Apartemen Jalan Yos Sudarso,Maiores similique aliquid sunt.,House,"Gg. Yos Sudarso No. 81
Makassar, JB 49967",,Jalan Yos Sudarso,,90161,Sulawesi Selatan,Sangat Tinggi,Rendah,Sangat Rendah,Sangat Tinggi,Sangat Tinggi,Sangat Tinggi,18,Sangat tidak stabil,Sangat cocok,35,Fair
2023-03-29 10:03:22.220562,10.109.33.49,6102124504880004,Widya Hakim,35,P,Cerai Hidup,4,Merchant/trader,Direktur,47762,"Perdagangan Eceran Tanaman Hias, Bibit Buah-buahan Dan Tanaman Obat",S1,Rp 10.000.000 - Rp 15.000.000,710000000,6 - 8 Pinjaman,Kurang Lancar,Macet,Lancar,Kurang Lancar,Macet,Smartphone,macOS,Brave,"Gg. M.H Thamrin No. 580
Sorong, MU 09052","Gang Tebet Barat Dalam No. 8
Madiun, LA 65656",Jalan Kecil,Kost-kostan,Lainnya,Kawasan pertanian,"-7.6310587, 111.5300159",Kost-kostan ,Occaecati quas atque.,Duplex,"Gang Tebet Barat Dalam No. 8
Madiun, LA 65656",,,Madiun,,East Java,Sangat Rendah,Tinggi,Sangat Tinggi,Sedang,Sangat Rendah,Sedang,112,Sangat stabil,Sangat cocok,100,Excellent
2023-03-29 10:03:22.605875,192.168.154.68,3309124604560001,Drs. Michelle Setiawan,67,P,Duda,4,Television broadcaster,Staff,87301,Aktivitas Sosial Pemerintah Di Dalam Panti Untuk Lanjut Usia,SMA/SMK,Rp 15.000.000 - Rp 20.000.000,461000000,6 - 8 Pinjaman,Macet,Diragukan,Lancar,Dalam Perhatian Khusus,Macet,PC,Android,Firefox,"Gang Lembong No. 5
Makassar, Kalimantan Utara 22088","Gang Lembong No. 5
Makassar, Kalimantan Utara 22088",Jalan Besar,Villa,Perorangan Orang Lain,Kawasan wisata,"-7.01833, 107.60389",Kost-kostan ,Quod ullam expedita.,Apartment complex,"Rancamulya, Bandung, Jawa Barat, 40288, Indonesia",,,,40288,Jawa Barat,Sangat Tinggi,Rendah,Sangat Rendah,Sangat Tinggi,Tinggi,Tinggi,18,Sangat tidak stabil,Tidak cocok,10,Poor
2023-03-29 10:03:24.138099,10.251.28.223,7314020601570006,"Hj. Oni Wahyuni, M.Ak",66,L,Duda,3,Radio broadcaster,Direktur,55192,Bumi Perkemahan,S3,> Rp 20.000.000,589000000,> 8 Pinjaman,Dalam Perhatian Khusus,Lancar,Macet,Lancar,Macet,Laptop,macOS,Chrome,"Jl. Pelajar Pejuang No. 740
Cilegon, Kalimantan Timur 54351","Jl. Pelajar Pejuang No. 740
Cilegon, Kalimantan Timur 54351",Jalan Sedang,Rumah Susun,Perusahaan,Kawasan industri,"0.5386586, 116.419389",Villa ,Delectus itaque dignissimos nam impedit incidunt.,Apartment complex,"Jl. Pelajar Pejuang No. 740
Cilegon, Kalimantan Timur 54351",,,,,East Kalimantan,Tinggi,Sedang,Sangat Rendah,Sedang,Sedang,Sedang,44,Tidak stabil,Sangat cocok,65,Good
2023-03-29 10:03:24.509663,172.28.133.35,5306036610920002,Cahyono Nainggolan,31,P,Cerai Mati,0,Journalist,Direktur,77309,"Aktivitas Penyewaan Dan Sewa Guna Usaha Tanpa Hak Opsi Mesin, Peralatan Dan Barang Berwujud Lainnya Ytdl",S3,> Rp 20.000.000,229000000,6 - 8 Pinjaman,Lancar,Diragukan,Macet,Lancar,Macet,Laptop,iOS,Unknown,"Jalan Antapani Lama No. 0
Blitar, Kalimantan Barat 04416","Jl. R.E Martadinata No. 90
Cirebon, Bali 45815",Jalan Sedang,Rumah,Perorangan Orang Lain,Kawasan komersial,"-7.0981, 109.3243",Rumah Jembatan Comal,Maxime totam repudiandae modi.,Apartment complex,"SMA ALFALAH, Jembatan Comal, Sikasur, Pemalang, Jawa Tengah, Indonesia",,Jembatan Comal,,,Jawa Tengah,Sedang,Tinggi,Rendah,Sedang,Rendah,Sedang,78,Stabil,Tidak cocok,70,Very Good
2023-03-29 10:03:26.572699,192.168.160.239,3209201711720001,Galang Mayasari,51,L,Duda,4,Traditional healer,Staff,46637,Perdagangan Besar Cat,SMA/SMK,Rp 5.000.000 - Rp 10.000.000,184000000,> 8 Pinjaman,Kurang Lancar,Kurang Lancar,Diragukan,Lancar,Diragukan,Smartphone,macOS,Chrome,"Jl. Asia Afrika No. 967
Kendari, BB 99733","Gg. Rajawali Barat No. 572
Bandar Lampung, GO 52567",Jalan Sedang,Rumah,Perorangan Pribadi,Pusat kota,"3.7278, 98.6738",Apartemen ,Illo ut porro rerum quibusdam.,Dormitory,"Labuhan Deli, Medan Marelan, Kota Medan, Sumatera Utara, 20253, Indonesia",Labuhan Deli,,Kota Medan,20253,Sumatera Utara,Tinggi,Rendah,Sangat Rendah,Sangat Tinggi,Sedang,Tinggi,41,Tidak stabil,Tidak cocok,40,Fair
2023-03-29 10:03:28.408732,192.168.200.91,3317062812940009,Makara Firgantoro,29,L,Janda,0,Researcher,Supervisor,93291,Kelab Malam Dan Atau Diskotik,S1,Rp 5.000.000 - Rp 10.000.000,274000000,0 - 2 Pinjaman,Lancar,Diragukan,Kurang Lancar,Lancar,Diragukan,Laptop,Linux,Firefox,"Jl. Cempaka No. 2
Pekalongan, Nusa Tenggara Barat 83880","Jl. Cempaka No. 2
Pekalongan, Nusa Tenggara Barat 83880",Jalan Besar,Rumah,Pemerintah,Kawasan wisata,"-3.5403, 118.9707",Mess ,Est molestiae sunt fugiat voluptatibus.,Duplex,"Labuang, Majene, Sulawesi Barat, 91412, Indonesia",,,,91412,Sulawesi Barat,Rendah,Tinggi,Tinggi,Sedang,Tinggi,Sedang,71,Stabil,Tidak cocok,70,Very Good
2023-03-29 10:03:30.047778,192.168.181.133,1507011004720009,Edison Lailasari,51,L,Belum Kawin,2,Member of the Regency/City House of Representatives,Supervisor,93222,Wisata Gua,S3,Rp 15.000.000 - Rp 20.000.000,334000000,6 - 8 Pinjaman,Lancar,Lancar,Macet,Macet,Macet,Laptop,Chrome OS,Brave,"Gg. H.J Maemunah No. 3
Bogor, MU 34501","Gg. Jend. Sudirman No. 8
Bogor, PB 78762",Jalan Sedang,Kontrakan,Pemerintah,Kawasan perumahan padat penduduk,"-7.54972, 110.71639",Mess ,Vel accusamus quisquam veniam neque ad corporis tenetur.,House,"Kertonatan, Sukoharjo, Jawa Tengah, 57165, Indonesia",,,,57165,Jawa Tengah,Sedang,Sedang,Tinggi,Tinggi,Sedang,Rendah,90,Stabil,Tidak cocok,70,Very Good
2023-03-29 10:03:31.891157,172.17.62.103,1109080201630001,"Ir. Kamila Agustina, M.Farm",60,L,Duda,5,Priest,Direktur,19211,Industri Bahan Bakar Dari Pemurnian Dan Pengilangan Minyak Bumi,S1,Rp 5.000.000 - Rp 10.000.000,829000000,0 - 2 Pinjaman,Dalam Perhatian Khusus,Lancar,Kurang Lancar,Diragukan,Diragukan,Smartphone,iOS,Firefox,"Jl. Siliwangi No. 48
Kediri, Jambi 04857","Jl. Siliwangi No. 48
Kediri, Jambi 04857",Jalan Sedang,Perum,Perorangan Orang Lain,Pinggiran kota,"-1.6101229, 103.6131203",Villa ,Ab a optio doloremque ipsam.,Apartment complex,"Jl. Siliwangi No. 48
Kediri, Jambi 04857",,,Jambi,,Jambi,Rendah,Tinggi,Tinggi,Sedang,Sangat Rendah,Tinggi,71,Stabil,Sangat cocok,95,Excellent
2023-03-29 10:03:32.234959,192.168.166.185,7317127002680003,Mustofa Rahayu,55,P,Duda,5,Member of the Cabinet/Ministry,Manager,23962,Industri Barang Dari Marmer Dan Granit Untuk Keperluan Bahan Bangunan,D3,Rp 5.000.000 - Rp 10.000.000,597000000,0 - 2 Pinjaman,Diragukan,Lancar,Dalam Perhatian Khusus,Macet,Macet,Laptop,Linux,Firefox,"Gg. Stasiun Wonokromo No. 317
Kota Administrasi Jakarta Timur, SS 99077","Gg. Pacuan Kuda No. 1
Payakumbuh, Kepulauan Bangka Belitung 77529",Jalan Besar,Perum,Perorangan Pribadi,Kawasan perumahan miskin,"3.7278, 98.6738",Villa ,Nemo dolore repellendus adipisci quam fuga molestias dolorum.,Apartment complex,"Labuhan Deli, Medan Marelan, Kota Medan, Sumatera Utara, 20253, Indonesia",Labuhan Deli,,Kota Medan,20253,Sumatera Utara,Sedang,Rendah,Sedang,Sedang,Tinggi,Sedang,48,Tidak stabil,Tidak cocok,45,Fair
2023-03-29 10:03:34.348282,192.168.224.104,7471062908590003,drg. Kawaya Nugroho,64,L,Duda,2,Vice Governor,Staff,3252,Pembenihan Ikan Air Payau,S3,Rp 15.000.000 - Rp 20.000.000,136000000,6 - 8 Pinjaman,Diragukan,Diragukan,Lancar,Dalam Perhatian Khusus,Diragukan,PC,macOS,Edge,"Jalan Jend. A. Yani No. 94
Tomohon, Bengkulu 37665","Gang Kutai No. 5
Bima, Kepulauan Bangka Belitung 23275",Jalan Sedang,Rumah,Perorangan Orang Lain,Kawasan wisata,"1.3229337, 124.8405081",Perum ,Omnis labore similique non est amet.,Condominium complex,"Jalan Jend. A. Yani No. 94
Tomohon, Bengkulu 37665",,,Tomohon,,North Sulawesi,Sedang,Sedang,Tinggi,Sedang,Tinggi,Sedang,70,Stabil,Tidak cocok,70,Very Good
2023-03-29 10:03:36.280965,10.169.184.223,2103216404850008,H. Bahuwirya Dabukke,38,P,Belum Kawin,2,Lawyer,Direktur,98200,Aktivitas Yang Menghasilkan Jasa Oleh Rumah Tangga Yang Digunakan Untuk Memenuhi Kebutuhan Sendiri,S1,> Rp 20.000.000,180000000,> 8 Pinjaman,Lancar,Diragukan,Macet,Diragukan,Macet,Smartphone,Android,Edge,"Gang Moch. Ramdan No. 298
Prabumulih, NT 07421","Gang Jend. Sudirman No. 5
Magelang, KT 53385",Jalan Sedang,Kost-kostan,Perorangan Pribadi,Pusat kota,"-3.4213707, 104.2436833",Villa ,Dolorum assumenda expedita quidem dolorem.,Apartment complex,"Gang Moch. Ramdan No. 298
Prabumulih, NT 07421",,,Prabumulih,,South Sumatra,Rendah,Sedang,Tinggi,Tinggi,Rendah,Rendah,87,Stabil,Tidak cocok,70,Very Good
2023-03-29 10:03:37.014593,172.23.68.152,1502032212590003,Anita Haryanti,64,L,Belum Kawin,0,Teacher,Supervisor,15202,Industri Sepatu Olahraga,D4,Rp 10.000.000 - Rp 15.000.000,876000000,> 8 Pinjaman,Lancar,Macet,Macet,Lancar,Macet,Smartphone,Linux,Safari,"Jalan Jakarta No. 9
Palembang, Sumatera Barat 72592","Jalan Jakarta No. 9
Palembang, Sumatera Barat 72592",Jalan Besar,Kontrakan,Perorangan Pribadi,Kawasan pegunungan,"-0.7399397, 100.8000051",Apartemen ,Harum repellat sint sit.,Gated community,"Jalan Jakarta No. 9
Palembang, Sumatera Barat 72592",,,,,West Sumatra,Sangat Rendah,Tinggi,Tinggi,Sedang,Sedang,Sedang,95,Sangat stabil,Sangat cocok,100,Excellent
2023-03-29 10:03:37.458517,192.168.233.163,1671186102880000,Bakti Natsir,35,P,Belum Kawin,3,Fisherman/fishery laborer,Manager,85220,Pendidikan Menengah Umum/madrasah Aliyah Swasta,S2,Rp 10.000.000 - Rp 15.000.000,780000000,0 - 2 Pinjaman,Lancar,Lancar,Diragukan,Diragukan,Diragukan,Laptop,Android,Safari,"Jl. Asia Afrika No. 96
Mojokerto, GO 16199","Jl. Asia Afrika No. 96
Mojokerto, GO 16199",Jalan Sedang,Apartemen,Lainnya,Kawasan perumahan elite,"-7.4704747, 112.4401329",Apartemen ,Officiis illo voluptatem architecto.,Duplex,"Jl. Asia Afrika No. 96
Mojokerto, GO 16199",,,Mojokerto,,East Java,Sedang,Sedang,Rendah,Sangat Tinggi,Tinggi,Tinggi,42,Tidak stabil,Sangat cocok,65,Good
2023-03-29 10:03:37.854886,172.29.73.237,7407015007740002,Dariati Suwarno,49,P,Belum Kawin,3,Electrician,Staff,10213,Industri Pembekuan Ikan,SMA/SMK,< Rp 5.000.000,629000000,3 - 5 Pinjaman,Dalam Perhatian Khusus,Macet,Lancar,Dalam Perhatian Khusus,Macet,PC,macOS,Opera,"Jalan Raya Setiabudhi No. 024
Kota Administrasi Jakarta Timur, Aceh 55900","Jalan Raya Setiabudhi No. 024
Kota Administrasi Jakarta Timur, Aceh 55900",Jalan Kecil,Rumah Susun,Lainnya,Kawasan perumahan elite,"4.695135, 96.7493993",Kost-kostan ,Eveniet quod quaerat sit cupiditate in.,Residential neighbourhood,"Jalan Raya Setiabudhi No. 024
Kota Administrasi Jakarta Timur, Aceh 55900",,,,,Aceh,Sedang,Sedang,Sangat Rendah,Tinggi,Tinggi,Sedang,59,Tidak stabil,Sangat cocok,65,Good
2023-03-29 10:03:38.266182,10.215.29.123,1609142710910003,Tami Hutapea,32,L,Kawin,3,Not working,Supervisor,43904,Pemasangan Kerangka Baja,S2,> Rp 20.000.000,92000000,> 8 Pinjaman,Dalam Perhatian Khusus,Dalam Perhatian Khusus,Macet,Diragukan,Macet,Tablet,Android,Brave,"Gang Antapani Lama No. 62
Denpasar, BB 20724","Gang Antapani Lama No. 62
Denpasar, BB 20724",Jalan Besar,Apartemen,Pemerintah,Kawasan wisata,"-8.670458199999999, 115.2126293",Rumah Susun ,Esse reiciendis sit ipsam iure.,House,"Gang Antapani Lama No. 62
Denpasar, BB 20724",,,Denpasar,,Bali,Rendah,Tinggi,Sedang,Sedang,Rendah,Sedang,93,Sangat stabil,Sangat cocok,100,Excellent
2023-03-29 10:03:38.599000,10.238.225.92,3203040301900005,Salwa Hidayat,33,L,Duda,4,Artist,Manager,20132,Industri Karet Buatan,S1,Rp 15.000.000 - Rp 20.000.000,220000000,> 8 Pinjaman,Lancar,Macet,Lancar,Diragukan,Macet,PC,Linux,Edge,"Gang Moch. Ramdan No. 9
Manado, Jambi 64397","Gang Moch. Ramdan No. 9
Manado, Jambi 64397",Jalan Besar,Rumah,Perorangan Pribadi,Kawasan wisata,"1.4748305, 124.8420794",Rumah ,Voluptatibus corrupti voluptatibus quae.,Condominium complex,"Gang Moch. Ramdan No. 9
Manado, Jambi 64397",,,Manado,,North Sulawesi,Tinggi,Rendah,Sangat Rendah,Tinggi,Sangat Tinggi,Sangat Tinggi,5,Sangat tidak stabil,Sangat cocok,30,Fair
2023-03-29 10:03:38.979072,192.168.34.125,1604306901760006,Tgk. Rina Purwanti,47,P,Belum Kawin,1,Teacher,Staff,15203,Industri Sepatu Teknik Lapangan/keperluan Industri,D4,> Rp 20.000.000,586000000,6 - 8 Pinjaman,Dalam Perhatian Khusus,Dalam Perhatian Khusus,Macet,Dalam Perhatian Khusus,Macet,Tablet,Linux,Edge,"Jl. Kapten Muslihat No. 71
Tomohon, JK 21597","Jl. Kapten Muslihat No. 71
Tomohon, JK 21597",Jalan Kecil,Rumah Susun,Lainnya,Kawasan pertanian,"-7.81667, 112.01667",Kost-kostan ,Molestias labore asperiores provident doloremque quas reprehenderit.,Townhouse,"Kota, Kediri, Jawa Timur, Jawa, 64123, Indonesia",,,Kediri,64123,Jawa Timur,Sedang,Rendah,Sedang,Tinggi,Tinggi,Tinggi,50,Tidak stabil,Tidak cocok,45,Fair
2023-03-29 10:03:40.945884,192.168.157.229,9203112105770003,"Ajeng Fujiati, S.E.I",46,L,Cerai Hidup,4,Chef,Staff,53101,Pos Universal,S2,Rp 5.000.000 - Rp 10.000.000,809000000,> 8 Pinjaman,Macet,Dalam Perhatian Khusus,Kurang Lancar,Lancar,Macet,Smartphone,Android,Unknown,"Jalan Merdeka No. 552
Jayapura, Papua 92983","Jalan Merdeka No. 552
Jayapura, Papua 92983",Jalan Kecil,Rumah Susun,Lainnya,Kawasan perumahan padat penduduk,"-2.5916025, 140.6689995",Rumah ,Reprehenderit nemo itaque nostrum omnis adipisci fugiat consectetur.,Dormitory,"Jalan Merdeka No. 552
Jayapura, Papua 92983",,,Jayapura,,Papua,Tinggi,Rendah,Sangat Rendah,Sangat Tinggi,Sedang,Sedang,38,Tidak stabil,Sangat cocok,65,Good
2023-03-29 10:03:41.317215,10.240.32.66,1106176911710006,"Ani Sitompul, M.TI.",52,P,Belum Kawin,3,Vice Governor,Direktur,46599,"Perdagangan Besar Mesin, Peralatan Dan Perlengkapan Lainnya",D3,Rp 5.000.000 - Rp 10.000.000,211000000,> 8 Pinjaman,Diragukan,Lancar,Lancar,Kurang Lancar,Diragukan,Smartphone,macOS,Brave,"Jl. Tebet Barat Dalam No. 87
Payakumbuh, SU 71914","Jl. Tebet Barat Dalam No. 87
Payakumbuh, SU 71914",Jalan Kecil,Apartemen,Pemerintah,Kawasan pertanian,"-7.0981, 109.3243",Rumah Jembatan Comal,Tempore vitae perspiciatis ex eius laboriosam.,House,"SMA ALFALAH, Jembatan Comal, Sikasur, Pemalang, Jawa Tengah, Indonesia",,Jembatan Comal,,,Jawa Tengah,Sangat Tinggi,Sangat Rendah,Sangat Rendah,Tinggi,Sangat Tinggi,Sangat Tinggi,16,Sangat tidak stabil,Tidak cocok,10,Poor
2023-03-29 10:03:43.163426,172.24.173.85,9103122212840006,Heru Firgantoro,39,L,Janda,0,Shoe repairman,Manager,49412,"Angkutan Antar Kota Dalam Provinsi (akdp) Bukan Bus, Bertrayek",SMA/SMK,< Rp 5.000.000,858000000,3 - 5 Pinjaman,Kurang Lancar,Lancar,Kurang Lancar,Lancar,Kurang Lancar,Smartphone,iOS,Opera,"Jalan Gardujati No. 297
Pontianak, KS 00283","Jalan Gardujati No. 297
Pontianak, KS 00283",Jalan Sedang,Rumah Susun,Perusahaan,Kawasan perumahan padat penduduk,"-0.0263303, 109.3425039",Rumah ,Vero eaque ipsa perferendis.,Condominium complex,"Jalan Gardujati No. 297
Pontianak, KS 00283",,,Pontianak,,West Kalimantan,Tinggi,Sangat Rendah,Rendah,Tinggi,Sangat Tinggi,Tinggi,6,Sangat tidak stabil,Sangat cocok,35,Fair
2023-03-29 10:03:43.525449,10.166.120.21,7103096212910005,Salsabila Tamba,32,P,Duda,5,Hair stylist,Staff,16291,Industri Barang Anyaman Dari Rotan Dan Bambu,D3,< Rp 5.000.000,139000000,6 - 8 Pinjaman,Diragukan,Diragukan,Lancar,Lancar,Diragukan,Tablet,macOS,Edge,"Jl. Gardujati No. 4
Madiun, KT 93780","Gang Ir. H. Djuanda No. 3
Tanjungbalai, Sulawesi Selatan 10282",Jalan Kecil,Rumah,Perusahaan,Kawasan pertanian,"-3.6687994, 119.9740534",Rumah ,Et eum modi optio labore similique ab.,Duplex,"Gang Ir. H. Djuanda No. 3
Tanjungbalai, Sulawesi Selatan 10282",,,,,South Sulawesi,Sedang,Sedang,Rendah,Tinggi,Sedang,Tinggi,58,Tidak stabil,Sangat cocok,60,Good
2023-03-29 10:03:43.949602,172.18.53.226,3528031910850009,"Ir. Ika Mandala, S.Sos",38,L,Cerai Mati,4,Nun,Manager,14120,Penjahitan Dan Pembuatan Pakaian Sesuai Pesanan,S3,> Rp 20.000.000,969000000,3 - 5 Pinjaman,Dalam Perhatian Khusus,Kurang Lancar,Diragukan,Dalam Perhatian Khusus,Diragukan,PC,Android,Onsite,"Jl. Rajawali Barat No. 26
Kota Administrasi Jakarta Selatan, Riau 30617","Jalan Dipatiukur No. 098
Pagaralam, JT 33729",Jalan Besar,Mess,Pemerintah,Pinggiran kota,"-7.01833, 107.60389",Rumah ,Officia illo numquam praesentium.,Townhouse,"Rancamulya, Bandung, Jawa Barat, 40288, Indonesia",,,,40288,Jawa Barat,Sangat Rendah,Sangat Tinggi,Sangat Tinggi,Sedang,Rendah,Rendah,105,Sangat stabil,Tidak cocok,100,Excellent
2023-03-29 10:03:45.820485,10.213.206.69,6104201709610008,Hesti Pradana,62,L,Janda,2,Mechanic,Direktur,1465,Pembibitan Dan Budidaya Kalkun,SMA/SMK,Rp 15.000.000 - Rp 20.000.000,889000000,6 - 8 Pinjaman,Macet,Diragukan,Kurang Lancar,Lancar,Macet,Smartphone,Chrome OS,Chrome,"Gg. Raya Ujungberung No. 9
Serang, Jawa Timur 86890","Jl. Dipatiukur No. 8
Sibolga, Bali 32389",Jalan Kecil,Kost-kostan,Pemerintah,Kawasan perumahan miskin,"1.7368371, 98.78511209999999",Rumah ,Delectus vel deleniti ipsa distinctio exercitationem.,Dormitory,"Jl. Dipatiukur No. 8
Sibolga, Bali 32389",,,Sibolga,,North Sumatra,Sedang,Sedang,Rendah,Sedang,Tinggi,Tinggi,35,Tidak stabil,Sangat cocok,65,Good
2023-03-29 10:03:46.189348,172.31.122.33,3271040301930006,Hj. Ulva Samosir,30,L,Cerai Mati,0,Journalist,Staff,49411,"Angkutan Perbatasan Bukan Bus, Bertrayek",S2,> Rp 20.000.000,663000000,6 - 8 Pinjaman,Macet,Diragukan,Diragukan,Dalam Perhatian Khusus,Macet,Tablet,Linux,Chrome,"Gang W.R. Supratman No. 3
Palu, Sulawesi Tenggara 78057","Gg. Veteran No. 701
Sawahlunto, KU 26563",Jalan Sedang,Kost-kostan,Perusahaan,Kawasan perumahan padat penduduk,"-8.43333, 114.33333",Rumah ,Quos placeat quae quidem culpa ea.,Retirement home,"Kedungrejo, Banyuwangi, Jawa Timur, Indonesia",,,Banyuwangi,,Jawa Timur,Rendah,Sangat Tinggi,Rendah,Rendah,Sedang,Rendah,96,Sangat stabil,Tidak cocok,100,Excellent
2023-03-29 10:03:48.385503,192.168.5.83,7108040712770000,Lanang Fujiati,46,L,Belum Kawin,4,Civil Servant,Manager,64190,Perantara Moneter Lainnya,D3,> Rp 20.000.000,487000000,0 - 2 Pinjaman,Lancar,Diragukan,Lancar,Dalam Perhatian Khusus,Diragukan,Smartphone,iOS,Onsite,"Gang Yos Sudarso No. 6
Kendari, Banten 50465","Jl. Soekarno Hatta No. 264
Bandung, ST 48103",Jalan Kecil,Perum,Perorangan Orang Lain,Kawasan pertanian,"-7.81667, 112.01667",Rumah ,Voluptatem quis rem sunt.,Residential neighbourhood,"Kota, Kediri, Jawa Timur, Jawa, 64123, Indonesia",,,Kediri,64123,Jawa Timur,Tinggi,Rendah,Sangat Rendah,Sangat Tinggi,Sangat Tinggi,Sangat Tinggi,2,Sangat tidak stabil,Tidak cocok,10,Poor
2023-03-29 10:03:50.151855,192.168.50.96,9109080502700005,Tgk. Putri Hakim,53,L,Belum Kawin,5,Doctor,Staff,3122,Penangkapan Crustacea Di Perairan Umum,D4,< Rp 5.000.000,83000000,6 - 8 Pinjaman,Diragukan,Macet,Lancar,Kurang Lancar,Macet,Laptop,Chrome OS,Opera,"Jl. Suniaraja No. 083
Kotamobagu, Kalimantan Selatan 47527","Jl. Suniaraja No. 083
Kotamobagu, Kalimantan Selatan 47527",Jalan Kecil,Rumah Susun,Perorangan Pribadi,Kawasan pertanian,"-3.0926415, 115.2837585",Mess ,Deleniti ipsa expedita nihil non quibusdam quas.,House,"Jl. Suniaraja No. 083
Kotamobagu, Kalimantan Selatan 47527",,,,,South Kalimantan,Sedang,Sedang,Rendah,Tinggi,Tinggi,Tinggi,70,Stabil,Sangat cocok,85,Very Good
2023-03-29 10:03:50.534418,172.17.190.48,3318137108600007,"Hilda Mahendra, S.Pt",63,P,Janda,5,Lecturer,Direktur,10292,Industri Pengasapan/pemanggangan Biota Air Lainnya,D4,> Rp 20.000.000,620000000,> 8 Pinjaman,Diragukan,Macet,Kurang Lancar,Dalam Perhatian Khusus,Macet,Tablet,Windows,Unknown,"Gg. Ciwastra No. 183
Pekanbaru, SR 94504","Gg. Ciwastra No. 183
Pekanbaru, SR 94504",Jalan Kecil,Mess,Perorangan Pribadi,Pinggiran kota,"3.31332, 117.59152",Rumah Susun ,Quos temporibus nisi modi.,Dormitory,"Karang Balik, Tarakan, Kalimantan Utara, 77112, Indonesia",,,Tarakan,77112,Kalimantan Utara,Sangat Rendah,Sangat Tinggi,Rendah,Sedang,Rendah,Rendah,95,Sangat stabil,Tidak cocok,100,Excellent
